ID,Content Length,Content
560285963603935242,71,<@407625148531998720> not everyone you see on the internet is an ethos.
560286117216387072,36,Imagine people actually buying them.
560286522608189450,18,Have a good night.
560286679542530048,55,Tbh I want to see someone get struck by the ban hammer.
560287078496075776,40,<@382676380250275851> camp and snipe ^_^
560287272314863626,25,Camp and snipe some more.
560287617082458112,19,No this is Patrick.
560287774872305668,18,From servers? Yes.
560287938056028162,80,You know you’re in trouble when the mod answers that question. Better lay low XD
560288076362940466,17,He’s a SUPER MOD.
560288282269712394,178,I mean I would just assume mods have be power to ban and delete messages and super mods have the power to ban permanently and mess around with emotes and such I don’t know though
560288489971777536,46,Oof I apologize for my potato if a Brain then.
