ID,Server,Channel,Content Length,Content
560620774889881600,Official Fortnite,fortnite-general,66,<@550816639285985291> this is a fortnite discord not a coc discord
560620894838587392,Official Fortnite,fortnite-general,31,<@334867622791479296> its a bug
560621031002341398,Official Fortnite,fortnite-general,29,<@!543834709411495936> my man
560621329141858315,Official Fortnite,fortnite-general,34,<@556861953272840227> thats a lie😅
560621417184362516,Official Fortnite,fortnite-general,37,<@556861953272840227> but you are tho
560621556607352853,Official Fortnite,fortnite-general,51,i’ve only played 15 games got 102points im triggerd
560621823012634627,Official Fortnite,fortnite-general,13,i miss jahseh
560622838818799626,Official Fortnite,fortnite-general,50,<@!524257728944668686> my stats are not counting:(
560623060747812865,Official Fortnite,fortnite-general,63,<@!524257728944668686> my stats on fortnite are not counting:((
560623234177826836,Official Fortnite,fortnite-general,30,<@!524257728944668686> damn it
560623434867146772,Official Fortnite,fortnite-general,41,<@550816639285985291> ban this guy please
560623578517864459,Official Fortnite,fortnite-general,32,You are in the wrong discord ffs
560625368495816707,Official Fortnite,fortnite-general,7,#ttvbtw
560625579007934505,Official Fortnite,fortnite-general,12,#getridofttv
560625769718480896,Official Fortnite,fortnite-general,21,lol this guy is funny
560626104243716122,Official Fortnite,fortnite-general,41,<:potato:398057892902862849> <- ttvpotato
560626378396139520,Official Fortnite,fortnite-general,27,<@472642542995898371> uh oh
560626647179460619,Official Fortnite,fortnite-general,60,<@472642542995898371> don’t bother with that ttv guy he’s 13
560628107640438808,Official Fortnite,fortnite-general,19,crack or twwweeeeak
