ID,Server,Channel,Content Length,Content
560975444241809408,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,16,what. an. idiot.
560975914968809484,FlareTV - PewDiePie vs T-Series,general,6,hmmmmm
560975948741083159,FlareTV - PewDiePie vs T-Series,general,3,OoF
560976063816269834,FlareTV - PewDiePie vs T-Series,general,7,BiG OoF
560976283052539907,FlareTV - PewDiePie vs T-Series,general,4,no u
560976336261349377,FlareTV - PewDiePie vs T-Series,general,26,<@555864334048296964> no u
560976813426343947,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,2,ye
560976841633169419,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,27,they just trollin but still
560976874403266562,FlareTV - PewDiePie vs T-Series,general,5,hmmmm
560976964903763971,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,7,big oof
560977194860544014,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,10,reet pewds
560977209293144065,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,3,OMG
560977227496292392,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,REEEE
560977271712645120,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,48,<@304820793031000064> did u click on me profile?
560977337420873729,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,28,do u actually like the song?
560977445944164374,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,2,XD
560977497290833951,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,9,waiitt...
560977564160753676,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,43,<@141074791049199616> have u read the book?
560977633681211436,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,31,***about to start fangirling***
560977878259466241,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,62,<@141074791049199616> have u read a court of thorns and roses?
560979308760268802,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,22,***panics violently***
560979415887118365,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,4,ello
560979441438949396,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,3,lol
560979499949359134,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,7,big oof
560979601472487454,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,4,lels
560979673215926272,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,38,<@522878125991002122> kill ur homeroom
560979707676459024,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,3,oof
560979795475693568,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,21,*grabs a gun* lets go
560979834009026560,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,3,lol
560979974379667496,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,58,"Im not supposed to give my opinion BUT..."- Gloria Borger
560980071297450072,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,22,they are definetly sus
560980143590473728,FlareTV - PewDiePie vs T-Series,spamming,5,n o u
560980177870651402,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,2,no
560980233696837644,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,31,only india gives an f bout them
560980274037653533,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,43,and thats cuz it makes all of india's music
560980337178443783,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,ooooo
560980365716750356,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,4,prob
560980426257334302,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,56,youtube needs to get its shiz together and get rid of em
560981854568841216,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,40,no one:NLJK Rowling: ImA HoSt MeMe ReViEw
560981884130164807,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,6,lol ye
560981941646786580,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,2,no
560981955919872000,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,3,lol
560982016036700170,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,11,mind poofed
560982135465443330,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,106,Mr. beast_ donald trump_ avengers_ ryan reynolds Obama and Jack black to host meme review **at same time**
560982262200401922,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,11,and im aqua
560982278549798912,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,9,thx lol 😃
560982398909808640,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,11,Im antman 😜
560982448582950924,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,4,lels
560982469055086612,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,12,mind fricked
560982488973836288,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,hello
560982512415801358,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,1,😉
560982652916727829,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,36,ItS OuR LoRd aNd SaViOr YeSuS ChRiSt
560982724975001615,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,25,Jesus to host meme reivew
560982856323563532,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,55,Jesus_ Abraham_ Buddha and Muhammad to host meme review
560982896362389534,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,27,<@560664838326583304> n o u
560982926817493003,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,55,Jesus_ Abraham_ Buddha and Muhammad to host meme review
560982969578291201,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,25,someone needs to pin that
560982991522758666,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,6,like u
560983086398177281,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,11,G o T t E m
560983107939860481,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,8,nah bruh
560983126768353281,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,16,Eastern European
560983137883127809,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,6,*dabs*
560983189254832151,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,n o u
560983214295089174,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,15,**dabs harder**
560983275938775040,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,10,~~laughs~~
560983315419758613,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,facts
560983358881005569,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,n o u
560983412593393717,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,31,<@560664838326583304> is a noob
560983496659828752,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,11,lol big oof
560983516746088465,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,21,u new to discord sooo
560983584811253776,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,12,wOw ReAlLy??
560983639991517185,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,n o u
560983703141220352,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,4,bruh
560983816492023833,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,18,ArE YoU FrOM TeXaS
560983842467479554,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,1,?
560983856635838495,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,5,bait?
560984019001409561,FlareTV - PewDiePie vs T-Series,commands,6,!level
560984043068456981,FlareTV - PewDiePie vs T-Series,commands,5,!rank
560984128967671810,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,31,~~i am screwing with them tho~~
