ID,Content Length,Content
558991698433277955,36,Yea sure DM it <@537580396259311641>
558991714925412353,26,Yea? <@537580396259311641>
559035391425118248,29,I think you arent supposed to
559035417882787868,24,Also_ this isnt lifeboat
559035513940606977,28,We aren't Lifeboat support 🤷
559035564054282242,25,We are Minecraft support.
559046368086196228,61,<@272828875783012352> Didnt you say he was playing it before?
559049106266390549,547,<@414054901971419139> NLNLHow to get a dxdiag: http://hopper.minecraft.net/help/pixel-format-not-accelerated/support/#dxdiagNLTrend Micro HijackThis is a utility that is used to collect diagnostic reports of your computer to help narrow down an issue you may be having. Download: https://sourceforge.net/projects/hjt/files/2.0.5%20beta/HijackThis.exe/download NLRun the program_ choose "I accept"_ then "Do a scan and save a log file". After a while a text file will open. Copy everything_ put the log on http://paste.ubuntu.com/ and give us the link.
559050836542488652,323,<@414054901971419139> Malwarebytes ADWCleaner is an utility to clean a PC which is infested with malware. Download it here: https://toolslib.net/downloads/finish/1/NLRun it_ click Scan Now_ once it completes the scan click Clean & Repair_ restart the computer when it asks you to and come back here for further instructions.
559051182455128096,61,The bot sometimes deletes text it shouldnt_ try rephrasing it
559051495698333706,4,Yes.
559051540095041539,3,MC?
559051594272866315,6,Oh nvm
559051626921328660,26,21GB is a weird amount lol
559051652665966625,33,<@414054901971419139> Restart now
559051872460079104,53,Yeah_ but that shouldnt cause problems with Minecraft
559052287029411851,4,Whoa
559052474208747541,39,I dont think any laptop has 4 dim slots
559052517292376083,16,And an APU + GPU
559052698847150085,57,They usually do_ mine has a 1050ti but I mean your config
559052824928059422,27,Ye they're pretty damn ugly
559052826471563273,3,lol
559052870893436950,25,Anyways back to support 😝
559053861046845471,5,?t xp
559053923328065542,5,?t rr
559054010179649546,88,You can check your rank by typing `!rank` in <#302219365372264448> <@216501454557544449>
559054275502932008,72,You get the "VC" role when joining a voice channel <@216501454557544449>
559054309690572800,40,You cant talk in VC until you're Level 5
559062115076538392,45,I'd advise you to bring a enderchest with you
559062146269446144,51,So you can just put the loot in there and jump down
559062354327765027,67,You need to find a end dungeon by throwing Eyes of ender in the air
559062446401388609,56,You make eyes of ender with Enderpearls and Blaze Powder
559062522557366294,2,Oh
559062675305267225,69,They should be somewhere in there_ haven't played creative in a while
559065494477471745,55,<@466261493315403776> http://mcpedl.com/?s=weapon+addon
559065815517757442,69,You should probably just use a Modpack Launcher <@530877543197179904>
559065844831879175,12,i was 2 slow
559070082521759744,4,Yes.
559070140021473281,76,The launch options are what controls the allocated RAM <@272513006460469260>
559070222246477845,58,<@237646818748399618> I believe it doesnt work on 1.13 yet
559070238285758474,25,Yes <@272513006460469260>
559070345345105932,33,Your launch options need to be 4G
