ID,Author,Content Length,Content
560287266077933589,¡Ferrek the American 🥖 chef!,0,
560602268290908162,Swaggurai,6,gottem
560602854264537089,Hanky,12,Come on guys
560603200168919041,Swaggurai,28,Hanky_ commas are important.
560608415760515103,Toast_Rider,0,
560608661420900383,Benny3122,66,https://twitter.com/recircumcision/status/1110911246390489096?s=09
560620253541957642,Weiner,38,Its just the meat beat mania logo haha
560621345847771152,Swaggurai,170,<@153950912497451010> An actual (albiet animated) shotgun. Also_ I was probably exaggerating as she doesn't point it directly at Steven: https://youtu.be/0kR-etkS4cM?t=10
560623214565523459,Nizidramaniiyt,0,
560624767556780053,KV2Commander,121,https://media.discordapp.net/attachments/305630940737044480/560624288948944916/Jojo_Johnny_test.png?width=1442&height=565
560625837129596930,Tendo,0,
560627267835920394,Ech0,29,<:aquaDed:354438288599416842>
560630968743100426,Barles Charkley,32,<a:aquaCryyy:430861669158223892>
560645299429965825,Swaggurai,36,3 Stars is still pretty good_ right?
560646038608674857,꧁╲⎝Kitsumyr The Fennec Fox⎠╱꧂,0,
560646439437336597,Trilos,0,
560949758143758348,weridpan,22,<@!162503775502729226>
