ID,Content Length,Content
558777860777705502,71,talking climate change is inherently going to involve money and economy
558780213601763348,0,
558780217796329473,2,me
558780284729032704,10,thanks UwU
558780342434136113,49,part of my ideology is to turn all men into girls
558784385181286410,34,tbh its how stuff is phrased often
558784415774539796,40,many questions are phrased kinda weirdly
558784433768103946,30,or incredibly america specific
558784459944755220,48,or nonsensical like we must establish a monarchy
558787475611451394,20,they look like girls
558787558931300418,29,yeah but they look like girls
558787637780152323,0,
558787654590791700,40,does this look like a fucking man to you
558787662446592011,16,are you retarded
558787717417271307,66,tbh "are traps gay" is actually an unironcially interesting debate
558787740259581965,43,since it is what you believe vs what you do
558787797792718848,89,the belief is that you are fucking a girl_ and you are attracted based on it being a girl
558787847000424470,75,but having sex and doing with them is objectively a gay act since its 2 men
558787892722270262,43,unionically there is a debate to be had ngl
558788026327629844,50,Im sayin gits not gay becuase they look like girls
558788083496124416,26,that is not how traps work
558788128312393739,55,the point of a trap is that you are attracted to a girl
558788138265215006,30,who then turns out to be a man
558788154774126604,24,which makes you feel gay
558788162084798469,17,that's the appeal
558788174248280076,25,it's a humiliation fetish
558788207584739358,5,it is
558788216610619392,20,you get humilitiated
558788230271598595,21,thats the whole thing
558788298517118980,25,becuase women are gay lol
558788459980914689,33,because straight women dont exist
558788480289865728,36,otherwise_ why dont I have a gf lole
558789027994664960,35,traps have nothign to do with trans
558789066502701071,18,theyre not related
558789109032812607,24,traps are anime faggotry
558789127018119170,42,it's nothing to do with transgender people
558789524826882049,28,traps arent trans people tho
558789529729761293,4,like
558789535442534402,10,not at all
558789622608429084,20,based and wokepilled
558789844424196098,4,bruh
558789916654305301,67,thai prince emails you asking for a loan to pay off his trap feiths
558789999018115072,7,I doubt
558790012452339713,22,Thai has good food tho
558790163006750730,4,Yeah
558790169352994837,9,it's good
558790183802241047,32,a lot of asia has excelelnt food
558790189707689984,9,india too
558790199954636801,10,korean too
558790563168518186,53,I dont really know whats typcially considered chinese
558790599323680810,29,I like vietnamese food though
558790626569748500,49,dunno if its vietnamese its just called asia food
558790652679421964,34,but its run by a vietnamese family
558790927670312991,18,No Im sleeping now
558792237023100958,72,<@346090620881862658> lacy green is a well known white male conservative
558792271487827968,44,well known for anti woman and racist remarks
558792358796328979,14,JonTron racist
558792361522626590,4,what
558792376563400705,17,ok this is a joke
558792451788374036,44,these people don't even agree with eachother
558792567211425792,66,ben shapiro or paul joseph watson are like opposites of laci green
558792594092457995,34,laci green is still a feminist lol
558792642473754639,87,it's a joke making fun of the idea that pewdiepie is racist because of whome he follows
558792676665720845,31,also sam hyde is a comedian lol
558792691782123533,14,This is a joke
558792918639312927,3,lol
558792990412242954,53,I see nothing wrong with any of those twitter follows
558997323515166720,6,the sk
559003736979275786,66,I think direct democracy will become a better option in the future
559003758617427991,43,when we can handle votes digitally properly
559005162484531210,480,<@261177081600147457> From your Essay (https://github.com/dessalines/essays/blob/master/crash_course_socialism.md) this quote here in the first bit seems inaccurate to me. "Technological advancements_ instead of benefiting workers_ result in decreased or stagnant wages_ worsening bargaining power_ or mass layoffs. For example_ a machine that replaces 10 workers leads to their firing_ resulting in a benefit for the machine owner_ and an economic hardship to the fired workers."
559005178150518814,105,https://de.statista.com/statistik/daten/studie/164047/umfrage/jahresarbeitslohn-in-deutschland-seit-1960/
