ID,Content Length,Content
558456587606294561,82,<@513582480071327765> Please keep all LFG requests to the LFG channels_ thank you.
558466113109884939,69,<@367022512078585856> Please ask in the <#520132129103806483> channel
558473381297520650,0,
558756005174050817,8,!support
558756049973149696,31,Use the blue link above please.
558772675821043712,65,<@!259020664948654081> How did they access to your email as well?
560624600611029006,36,<@527564087010394123> No such thing.
560628557408370698,35,<@126841382781321216> Done ranting?
560628738849636401,67,<@126841382781321216> Guess someone didn't read the new EULA fully.
560628853689679893,59,<@559876006593167402> Please make use of the  LFG channels.
560629006655815721,82,The new EULA that was updated_ You would have received an in game notifications/ .
560630590320410645,41,<@!497854632807235586> That's a solid no.
560630894549925888,83,There are 86 million registered accounts and about 8 billion people on the planet..
