ID,Server,Channel,Content Length,Content
560645377666187264,Official Fortnite,fortnite-general,5,Cough
560645465746440192,Official Fortnite,fortnite-general,12,Hello there.
560645629995515934,Official Fortnite,fortnite-general,35,Thirsting is a part of the game tho
560646009563119626,Official Fortnite,fortnite-general,135,I mean killing knocked players isn't for no reason. A knocked player can always be revived and can give valuable info to the enemy team
560646536157986862,Official Fortnite,fortnite-general,47,I mean isn't mods whole purpose to help anyways
560646609558306820,Official Fortnite,fortnite-general,44,<@!283888357585715200> Is just doing his job
560646833731534849,Official Fortnite,fortnite-general,24,Don't incite spam please
560647013679497231,Official Fortnite,fortnite-general,28,Maybe not. I can still help.
560647211440930834,Official Fortnite,fortnite-general,53,<@317975182943977472> Don't ask for personal info plz
560647313396203541,Official Fortnite,fortnite-general,3,brb
560650354572656640,Official Fortnite,fortnite-general,4,Back
560650503264927775,Official Fortnite,fortnite-general,18,Not here you don't
560650835542016017,Official Fortnite,fortnite-general,105,I don't want to admit it_ but I am probably what most people would consider having things handed to me xD
560650995986726923,Official Fortnite,fortnite-general,67,Although my parents do quite a job of making sure I am not spoiled.
