ID,Channel,Content Length,Content
559008424096956456,pewdiepie-vs-tseries,11,India alert
559008504254431253,pewdiepie-vs-tseries,33,Edit message exists for a reason.
559008559107670016,pewdiepie-vs-tseries,6,No you
559008744202174464,pewdiepie-vs-tseries,68,<@406092049130061825> Respect. Doesn't matter who wins or who loses.
559008928151633979,commands,4,No u
559008979997687828,commands,4,No u
559009179243642890,commands,5,!rank
559009611592630302,pewdiepie-vs-tseries,286,ALRIGHT. NO ONE SHOULD BE DISRESPECTFUL TO EITHER PEWDIEPIE OR T-SERIES_ I MAY BE A PEWDIEPIE FAN MYSELF BUT THAT DOES NOT MEAN I SHOULD BE DEFENDING HIM FROM T-SERIES BY MOUTH AND HANDS. I RESPECT BOTH OF THEM BECAUSE I WANT BOTH OF THEM to collaborate <:HyperChamp:514172704073711616>
559009706660593676,pewdiepie-vs-tseries,29,<:nobully:553637816265867284>
559009721936510986,pewdiepie-vs-tseries,29,<:nobully:553637816265867284>
559009748071088139,pewdiepie-vs-tseries,58,<:nobully:553637816265867284> <:SadCat:519226311273611289>
