ID,Channel,Content Length,Content
560975444241809408,pewdiepie-vs-tseries,16,what. an. idiot.
560975914968809484,general,6,hmmmmm
560975948741083159,general,3,OoF
560976063816269834,general,7,BiG OoF
560976283052539907,general,4,no u
560976336261349377,general,26,<@555864334048296964> no u
560976813426343947,pewdiepie-vs-tseries,2,ye
560976841633169419,pewdiepie-vs-tseries,27,they just trollin but still
560976874403266562,general,5,hmmmm
560976964903763971,pewdiepie-vs-tseries,7,big oof
560977194860544014,pewdiepie-vs-tseries,10,reet pewds
560977209293144065,pewdiepie-vs-tseries,3,OMG
560977227496292392,pewdiepie-vs-tseries,5,REEEE
560977271712645120,pewdiepie-vs-tseries,48,<@304820793031000064> did u click on me profile?
560977337420873729,pewdiepie-vs-tseries,28,do u actually like the song?
560977445944164374,pewdiepie-vs-tseries,2,XD
560977497290833951,pewdiepie-vs-tseries,9,waiitt...
560977564160753676,pewdiepie-vs-tseries,43,<@141074791049199616> have u read the book?
560977633681211436,pewdiepie-vs-tseries,31,***about to start fangirling***
560977878259466241,pewdiepie-vs-tseries,62,<@141074791049199616> have u read a court of thorns and roses?
560979308760268802,pewdiepie-vs-tseries,22,***panics violently***
560979415887118365,pewdiepie-vs-tseries,4,ello
560979441438949396,pewdiepie-vs-tseries,3,lol
560979499949359134,pewdiepie-vs-tseries,7,big oof
560979601472487454,pewdiepie-vs-tseries,4,lels
560979673215926272,pewdiepie-vs-tseries,38,<@522878125991002122> kill ur homeroom
560979707676459024,pewdiepie-vs-tseries,3,oof
560979795475693568,pewdiepie-vs-tseries,21,*grabs a gun* lets go
560979834009026560,pewdiepie-vs-tseries,3,lol
560979974379667496,pewdiepie-vs-tseries,58,"Im not supposed to give my opinion BUT..."- Gloria Borger
560980071297450072,pewdiepie-vs-tseries,22,they are definetly sus
560980143590473728,spamming,5,n o u
560980177870651402,pewdiepie-vs-tseries,2,no
560980233696837644,pewdiepie-vs-tseries,31,only india gives an f bout them
560980274037653533,pewdiepie-vs-tseries,43,and thats cuz it makes all of india's music
560980337178443783,pewdiepie-vs-tseries,5,ooooo
560980365716750356,pewdiepie-vs-tseries,4,prob
560980426257334302,pewdiepie-vs-tseries,56,youtube needs to get its shiz together and get rid of em
560981854568841216,pewdiepie-vs-tseries,40,no one:NLJK Rowling: ImA HoSt MeMe ReViEw
560981884130164807,pewdiepie-vs-tseries,6,lol ye
560981941646786580,pewdiepie-vs-tseries,2,no
560981955919872000,pewdiepie-vs-tseries,3,lol
560982016036700170,pewdiepie-vs-tseries,11,mind poofed
560982135465443330,pewdiepie-vs-tseries,106,Mr. beast_ donald trump_ avengers_ ryan reynolds Obama and Jack black to host meme review **at same time**
560982262200401922,pewdiepie-vs-tseries,11,and im aqua
560982278549798912,pewdiepie-vs-tseries,9,thx lol 😃
