ID,Channel,Content Length,Content
558757339000471568,general,0,
558771320930697243,general,5,Water
558771519942164497,general,28,Water is pronounced wah-terr
558771707473690659,serious,28,That sounds way too dramatic
558771819860197416,serious,34,They probably just aren't into you
558771918275346496,serious,73,"Ermergerd I'm sorry we can't be together I'm worried I'll *destroy you*"
558772131584933888,general,28,Blueshift past the red light
558772150098460675,general,12,Like a boose
558772262623379465,general,18,Hey Will I'm sorry
558772296710619136,general,35,I love you but we can't be together
558772348552216577,general,44,I'm worried my massive cock will DESTROY YOU
558772415551897610,general,30,Channel crossovers for the win
558772447374082080,general,33,Like the Avengers but for discord
558772772164337664,general,22,I love Florida Man tho
558772805609717770,general,19,Best superhero ever
