ID,Author,Content Length,Content
558428797846814731,Pokécord,0,
558431826872369163,Pokécord,0,
558431891397541910,Pokécord,0,
558431917855473695,Desann,15,p!catch yanmega
558431918748860416,Pokécord,69,Congratulations <@489858517306703892>! You caught a level 10 Yanmega!
558431930916536322,Desann,13,p!info latest
558431931948335107,Pokécord,0,
558432349759602689,Pokécord,0,
558432481163083786,Desann,18,p!catch crabrawler
558432481406091277,Pokécord,72,Congratulations <@489858517306703892>! You caught a level 22 Crabrawler!
558432809455452170,Pokécord,0,
558432834486927370,Desann,15,p!catch kecleon
558432834964946967,Pokécord,69,Congratulations <@489858517306703892>! You caught a level 35 Kecleon!
558433333982265364,Pokécord,0,
558433355289460740,Desann,12,p!catch natu
558433356417597440,Pokécord,66,Congratulations <@489858517306703892>! You caught a level 40 Natu!
558434282612457484,Pokécord,0,
558434527891030024,Pokécord,0,
558434618206846995,Desann,17,p!catch spiritomb
558434618815283203,Pokécord,71,Congratulations <@489858517306703892>! You caught a level 15 Spiritomb!
558434762868654130,Pokécord,0,
558434869307244544,Pokécord,0,
558434924831571968,Desann,15,p!catch floette
558434926513618945,Pokécord,69,Congratulations <@489858517306703892>! You caught a level 29 Floette!
558435085259505687,Pokécord,0,
558435145514876930,Desann,13,p!catch ekans
558435146584293416,Pokécord,67,Congratulations <@489858517306703892>! You caught a level 41 Ekans!
558435364201693229,Pokécord,0,
558435603973275659,Pokécord,0,
558435627817893909,Desann,14,p!catch starly
558435628761743390,Pokécord,68,Congratulations <@489858517306703892>! You caught a level 41 Starly!
558436001299562517,Pokécord,0,
558436078747648040,Desann,14,p!catch grimer
558436079452291084,Pokécord,68,Congratulations <@489858517306703892>! You caught a level 36 Grimer!
558436463646212096,FormulatedMathematic,28,p!catch fuck shit aaaaaaaaaa
558436528909582346,Pokécord,0,
558436649990619136,TIMMY FAILURE,28,p!catch fuck shit aaaaaaaaaa
558436650124967937,Pokécord,26,This is the wrong pokémon!
558436678977585184,TIMMY FAILURE,8,Fuck you
558436757612396546,Pokécord,0,
558436794417414164,Desann,16,p!catch drifblim
558436795113799690,Pokécord,69,Congratulations <@489858517306703892>! You caught a level 6 Drifblim!
558436808300691466,Desann,4,cool
558436853649506304,Desann,9,p!pokemon
558436854542630923,Pokécord,0,
558436991658754049,Pokécord,0,
558437042904891396,Desann,16,p!catch stunfisk
558437043697352705,Pokécord,70,Congratulations <@489858517306703892>! You caught a level 28 Stunfisk!
558437108742619146,Pokécord,0,
558437168574365700,Desann,14,p!catch swalot
