ID,Content Length,Content
558445533149134896,58,Any mods lurking here that can mute a spammer in oof topic
558445690083213312,44,They were muted_ and I feel bad pinging mods
558820415594692609,65,Bedrock update is here and a mod noticed me for sending this ss 😄
558820567336091649,39,<@204259045840781312> NLWym old texture?
558820654506442753,2,Ok
558836893383655434,0,
558837286393872414,98,Wow this is so devastating.NLThis is a REAL picture of what North Korea is doing to its “criminals”
558837688472436766,33,Here’s a photoshop I made in 2018
558837829996773409,12,(Second one)
558837957872844810,74,<@!345035034769752075> NLI’m going to steal the Declaration of Independence
559021168238133248,147,**REAL** Photograph taken during the 1774 Boston tea party_ a revolt against British taxes trying to fight the unfair taxation of all tea products.
559088588147523584,92,<@229708009222176770> NLIf your going to not talk about minecraft go to <#305580569238962186>
