ID,Server,Channel,Content Length, Content
558114272794640425,MINECRAFT,off-topic,22,whomstve pinged thrice
558787508993916953,MINECRAFT,off-topic,6,me too
558787610022248459,MINECRAFT,off-topic,47,🍷 what's your opinion on spacex's latest launch
558788159220088840,MINECRAFT,bot-commands,5,!rank
558788188433285131,MINECRAFT,bot-commands,7,!levels
558788490276634624,MINECRAFT,off-topic,6,ur mum
558788665183043594,MINECRAFT,off-topic,3,lul
558788812726075392,MINECRAFT,off-topic,86,zeru were u here when everyone in this server got spammed with hundreds of friend reqs
558788973820903424,MINECRAFT,off-topic,9,¯\_(ツ)_/¯
558789529990070273,MINECRAFT,bot-commands,34,thAtS nOt pOgChAMp tHaT'S pAgChoMp
558790234285015060,MINECRAFT,off-topic,0,
558790477667893258,MINECRAFT,off-topic,30,<@222257594109001728> feelsbad
558790513264951316,MINECRAFT,off-topic,30,i used to have <1mbps internet
558790568403271680,MINECRAFT,off-topic,14,IM NOT STEEEVE
558798703834693633,MINECRAFT,off-topic,35,<:GWaobaPePeCry:395628671911854081>
558859370171990017,MINECRAFT,off-topic,34,hey what did Lucky get banned for?
558859447485857793,MINECRAFT,off-topic,2,no
558860342239690762,MINECRAFT,off-topic,20,ur kinda....... dumb
558860623988129802,MINECRAFT,off-topic,10,dream well
558860918482796579,MINECRAFT,off-topic,26,wtf is sspino called again
558860967472267266,MINECRAFT,off-topic,22,whats his uuuserrnamee
558860987873230865,MINECRAFT,bot-commands,7,!levels
558861154424717312,MINECRAFT,off-topic,9,he gone??
558861194241245195,MINECRAFT,off-topic,21,nvm discordis so dumb
558861407618334720,MINECRAFT,off-topic,16,oh hes creepered
558861432821776384,MINECRAFT,off-topic,22,why is spino creepered
558861493014102019,MINECRAFT,off-topic,2,oh
558861507874783242,MINECRAFT,off-topic,12,i didnt read
558864326878953473,MINECRAFT,off-topic,1,g
558864344058822683,MINECRAFT,off-topic,1,a
558864500292583428,MINECRAFT,off-topic,7,too faT
558869345669742638,MINECRAFT,off-topic,13,pretty common
558869568211124254,MINECRAFT,off-topic,2,oi
558869662696210464,MINECRAFT,off-topic,15,hmm pretty good
