ID,Content Length,Content
558833327218491412,7,1pm smh
558838391761010697,26,But you’re as thick as one
558838415483863040,30,<:charhaha:447488960675971073>
558839571329187855,63,Not thicc_ thick. As in not smart <:ehehehe:284826327398481921>
558839889517346847,35,But as they say_ ignorance is bliss
558840009504063488,17,Me brain are good
558840365625507850,82,Grunt in the wrong tone and suddenly you’re up by your ankles_ hanging from a tree
558840447838191616,30,<:charhaha:447488960675971073>
558840584937144325,20,Went out with a bang
558840686011744287,3,OwO
558840802886025236,32,At least someone is getting some
558851122148933652,11,Easy access
558861666347909157,16,Does she eat it?
558868178634276894,20,No_ OVA is the start
558868427318624286,8,:reehee:
558869112625823753,58,I really should go back and watch the tv series for Lodoss
558869205282193419,20,I’ve only seen 2 eps
558869320969748490,49,But me not finishing a show is par for the course
558869437063626773,68,But the quality drop doesn’t help either <:haHAA:529569462676881438>
558869620929462273,121,I just think I didn’t continue Lodoss as I just have a break from anime and so some shows get left unfinished for a while
558870102938877963,28,Turbo first past_ speedy boi
558870209696628747,62,I was just looking at the boxes <:charhaha:447488960675971073>
558870238150524939,25,I wasn’t saying do it lol
558870409257287690,12,I deleted it
558870648672354304,3,ova
559004241985929216,6,we did
559004247258169355,1,?
559004690239717384,12,explain how.
559005178381074432,42,i don't particularly think its a "new age"
559005355326046221,96,FWIW the current event thing is just a big thing like E3 but for anime as far as i undesrtand it
559005905824251904,81,i feel you on that. I'd be the same if  my top favourite shows got an annoucement
559006872045355038,26,<:reee:295689089485897728>
559007005558177792,89,TFW last anime anything was 3 years before manga finished <:pepehands:529628758924197889>
559007148760367114,62,although last A!MG related manga adaptation of an arc was 2008
559007207019118643,15,so like 6 years
559007259699576880,45,had anime only OVA tie ins for the manga vols
559007268268539926,10,after that
559007366956449793,33,ive read up until chapter 200-ish
559007472627613697,47,ive literally read far beyond what was animated
559007598247018536,40,there is some great content in the manga
559007798080307211,111,they had the same director for all of the main entries of the anime_ he just seemed to like to do his own thing
559008035935354910,85,he hasnt directed any other anime as far as i know_ just been staff in diff positions
560623758855897089,66,Pizzas ready and waiting to be cooked <:teehee:529569462416965644>
560638183226867721,9,$3_530.26
560638254467121152,76,<@233618095397273600> nah_ but it’s another chain. Better quality pizzas too
560641545087483922,13,Hatch is full
560647325337255946,35,All done <:holo:529569462307913738>
