ID,Content Length,Content
558847056253288448,38,<@537004200257650689> there isn’t one.
558852805113413645,29,<a:parrot:462405452626657315>
558991758126612491,52,God what a state we in where you gotta say non lolis
558994585674842126,37,Akagi <:hyperawoo:358633552562225152>
558994795712741388,29,<@344590202926530573> she fed
558994895793029137,3,Ded
558994941347364864,21,All signs point to it
558995152849600532,39,Lolis should only be for hugs not lewds
558995334534004757,13,Hugs not fugs
559016496089661441,18,>whouldNLw**h**ould
559020900981407744,27,for a week it was just 9/11
