ID,Channel,Content Length,Content
560623395264528395,general,16,Speak for urself
560623466932338709,general,37,I have an above average sized ribcage
560623476063600655,general,29,<:ehehehe:284826327398481921>
560623645693575171,general,27,Pectus Something something?
560623679055331350,general,22,Excavatum or something
560623788551569408,general,35,By indent u mean going inside right
560623830167584778,general,24,Look up Pectus Excavatum
560624078533296128,general,4,Lmao
560624145797480458,general,53,I'm assuming it's mild since it hasn't been a problem
560624154546798613,general,4,Yeah
560624216475697184,general,48,It's kinda common to hear in bodybuilding forums
560624423720321042,general,110,Usually moderate to severe cases worrying about how it looks and which muscles to train to make it look better
560624541882384384,general,83,Or rather mild to moderate_ severe prob is more severe than I'm currently imagining
560624642113536030,general,26,Can u take shots off of it
560625050227703819,general,25,I meant liquor shots lmao
560625149548822529,general,90,But I wouldn't mind pictures_ it's kinda cool to have something with a scientific name tbh
560625268239106050,general,42,<:GWclegendsPepeReally:407925004932743184>
560625515824676864,general,84,I have had some sort of illness for most of my life so I find them kinda interesting
560625801620488224,general,142,I try to tell myself I'm just more accepting and open minded but I'm probably more like that crazy scientist in manga that fetishizes diseases
560625827432103936,general,27,<:haHAA:529569462676881438>
560625914694860801,general,62,Yeah dude you're really turning me on rn <@233618095397273600>
560626058467213312,general,12,roflmaol.psd
560626214851706910,general,76,I don't have any *particular* interesting ilness but I've had patches mostly
560626341498585099,general,47,I've probably been in a hospital more than most
560626428094185512,general,39,<:GWcmeisterPeepoEZ:403295289688981534>
560627077725028380,general,69,Rn it's several vitamin deficiencies and some sort of thyroid problem
560627107487678467,general,25,<@233618095397273600> rip
560627279508799509,general,129,I don't really have any problems with sinusitis now thankfully_ I used to suffer when I was staying at a dorm full of dust though
560627301621170176,general,31,<@233618095397273600> wait what
560627325750870037,general,37,<@458283351917461519> nah its alright
560627369195470849,general,23,Red hair and vitamin d?
560627518743511050,general,68,Are you less likely to have vitamin d deficiency if u have red hair?
560627584455671818,general,17,That's kinda cool
560627697919721492,general,82,Though that means you're so much of a neet that even ur racial bonus wasn't enough
560627739166638140,general,27,<:haHAA:529569462676881438>
560628088451629076,general,86,It's an acronym but basically used for a high level introvert/neckbeard/cave troll etc
560628152183816192,general,54,Not in Employment_ Education_ or Training or something
560628265891659796,general,125,I'm working so I'm technically not a neet either but since I'm working from home and don't go outside I still call myself one
560628378365984778,general,27,Flex on them green ni🅱:b:as
560628592577478678,general,72,A real Japanese would actually say "cheeky matey"  <@334032077999570944>
560628610839347215,general,29,<:ehehehe:284826327398481921>
560628778355654696,general,50,You ever get suicidal just to flex on happy people
560628793836961792,general,31,<:pepehands:529628758924197889>
560629613630455809,general,32,What kinda friends are these lol
560629757516185660,general,45,I'm imagining chavs and slavs for some reason
560630729575235624,general,12,Welcome back
560630843660566539,general,52,I was talking to Mythical smh  <@233618095397273600>
560631009343832074,general,42,Jk I don't know whomst've fucc Mythical is
560631153149739018,general,7,Lurkers
560631168547029015,general,36,<:GWseremePeepoF:402867825901043712>
560631295001231440,general,67,I almost never comment on reddit but I don't get lurking on discord
560631362239856670,general,58,Watching others talk seems like the most boring thing ever
