ID,Content Length,Content
558868395555160064,16,What on earth...
558868437934276608,2,$q
558871398341410859,33,$s whatever it takes remix 1 hour
558871423892848650,8,Son of a
558871477278212111,2,$v
558871511729963016,33,$s whatever it takes remix 1 hour
558871609327222786,14,Hm no 1hr ones
559028253441130526,2,$q
559030921152430080,5,$r 12
559030962772508692,2,$q
559031035044823053,8,$shuffle
559031122605113375,4,$q 2
559031159380770835,5,$r 11
559031286648274944,8,$seek 40
559031549543186442,5,$skip
559031618355068948,10,$forceskip
559031838988042247,2,$q
559033567645007882,5,$skip
559034405310431272,92,Yeah its not entirely *bad*... It's just kinda annoying because it's in another language lol
559034433374519346,10,Imo anyway
559034520377098251,16,$p hasley castle
559038239990743040,8,$shuffle
559038305044529162,8,$shuffle
559038361428295699,7,Lol wut
559038749674176534,5,$save
559038964670005249,39,It...was just.. Playing.... Whatever...
559039073482702850,3,Lol
559039122275041286,2,$q
559039197697015818,4,$q 2
559039371668488203,5,$r 16
559039399334248459,4,$r 6
559039426068480040,7,Dang it
559039450999554048,9,Dude stop
559039483874377738,26,<@524162965826699265> stop
559039569333321749,4,$q 2
559039616993198092,8,$r 15 18
559039671468949544,43,<@253993213793140736> sorry_ queue it again
559039731187580929,43,<@289449680444719104> we got a song spammer
559039778226700308,2,$q
559039810623242245,4,$q 2
559039856609853460,7,$m 20 4
559039884044664832,7,$m 5 20
559039937455063050,9,DUDE STOP
559039980710789120,4,$q 2
559040022200844328,12,$help remove
559040053209464844,7,$help r
559040099006808076,5,$r 14
559040132079157256,5,$r 14
559040207823962112,5,$r 13
559040235787255810,17,There that's good
559040271745155082,4,$q 2
559040358344949791,16,Don't spam songs
559040386954428450,4,Good
559040509960781845,2,$q
559040624150577164,6,Wow xD
559041943003201537,7,Lol wht
559043268143480861,21,Go to another channel
559043703910432787,11,_volume 100
559044619669864463,3,Mhm
559044713915744286,33,You aren't even in it but okay xD
559044769423294476,17,Oh now you are ok
559044853871149066,63,Just tell me when someone queues something because repeat is on
559044947349733392,3,Lol
559044972901564417,2,$q
559045018552107009,4,$q 2
559045068263129088,8,$seek 10
559045137620008960,3,Lol
559045321079128091,15,VC = Voice Chat
559045360358785063,3,Lol
559045532807462945,41,I dont think theyre giving DJ out anymore
559045555049857025,7,For now
559045644166103040,3,Lol
559045682359435275,23,You'd have to be active
559045816375836672,58,Lol  <@338579309205913600> you're just stalking the xp bar
559046168521474048,33,That's not imagine dragons but ok
559046205976346625,9,Hi Yellow
559046290764333056,8,Mods  xD
559046374042238993,25,Idk who gave it to me tho
559047478041772033,8,$seek 40
559049382419365908,7,Lol wht
559049440527122463,5,!rank
559049503769100298,5,?t rr
559049536148865034,4,Pfft
559049569439186985,3,Tch
559049646836547620,20,*weird mouth noises*
559049778072256522,3,Lol
559049806228488192,6,Pshhhh
559049834754080778,2,XD
559050119714963478,8,Oh jeeze
559050301206691856,2,XD
559050486443933696,5,_stop
559050519008641059,7,_repeat
559050545197875200,4,Pfft
559050575728082944,2,DJ
559050637082624047,3,Ikr
559050694464897026,10,$forceskip
559050773514944532,14,Pfft keep this
559050837213839360,16,Yeah DJ is op xD
559050988280086529,6,$m 4 2
559051027479789578,6,$m 3 2
559051062993092629,9,Oh sht xD
559051209579692062,2,XD
559051284993409024,22,Why you do all that xD
559051457647738880,30,No but you wanted to remove it
559051498601054229,17,Before I moved it
559051580389720075,44,You could've just did $m 2 3 or something xD
559051647657967656,41,Not completely abolish it and add it back
559051692729958403,4,Pfft
559051719758315540,4,Mods
559051753975185421,2,XD
559051877342380034,20,"improved magic gif"
559052036843372545,5,$skip
559052098839379999,12,Dang 5 votes
559052138467033099,19,That was voting wtf
559052163410690100,5,$skip
559052209791434752,25,Oh someone must've joined
559052274903810048,3,Lol
559052341391917067,8,$seek 10
559052386568634378,15,You saw nothing
559052441220415488,2,XD
559052497272963083,14,Okay I'll stop
559052536431247416,15,I'm a bad DJ xD
559052743088668698,15,``$seek 10000``
559052872772485121,3,Lol
559052905358032916,24,Okay this isn't that bad
559052983023697934,2,$q
559053028091494428,2,$n
559053345655095298,169,I *would* just join at night and take jukeboi all for myself and just queue like 1 hour songs and learn the commands but people pile up when I join VC for some reason...
559053629990895617,67,I mean_ I guess I could just do gnar but the commands are different
559053698383478786,35,Not too many people know about gnar
559053809897439261,11,That's gnar
559053883356348419,7,_volume
559053910736896020,10,_volume 50
559053952243728404,22,Hell yeah crab rave xD
559054200764497934,15,_play crab rave
559054241365491733,11,Son of a xD
559054289188945956,5,_undo
559054313859842079,9,_remove 2
559055963819081738,2,Hm
559056831557795891,4,O. O
559056875392466944,30,Lol hi  <@535043464438611969>!
559056937967288322,25,The mods gave it to me xD
559057046830448661,42,Idk... Maybe  <@535043464438611969> ask em
559057129256779782,3,Lol
