ID,Author,Content Length,Content
558109319548239883,Liquid Axolotl,36,I kinda wanna consume death more tbh
558109358337032194,flightlessegg,3,Mhm
558109408140197898,Liquid Axolotl,16,Sounds delicious
558109778413617170,Victotum,26,Oof <@!545859864287641611>
558109792598491146,Liquid Axolotl,18,Rate my batman pjs
558109891508568094,Victotum,4,Feet
558109927667793934,flightlessegg,24,<@!188897172790444033> F
558109950853775360,Victotum,3,E w
558109980918546454,Liquid Axolotl,15,Yeah I got feet
558109990087557121,flightlessegg,15,yall smell that
558110003370655744,Victotum,26,<@!545859864287641611> sed
558110036304461839,Liquid Axolotl,9,2 of them
558110046341431308,flightlessegg,6,sedsed
558110096417357834,Victotum,86,You fake <@184687453037264896> everybody k ow humans don’t have legs therefore no feet
558110238130176001,Liquid Axolotl,18,Didnt say im human
558110306992128011,Victotum,32,<:hyperthonk:556454097574952990>
558110357537947678,Victotum,28,<:monkaS:556454632550039552>
558110546470109194,Victotum,0,
558110604192251907,Victotum,7,Rate me
558110782743642127,Liquid Axolotl,3,sex
558111749992218626,OMGanteater,0,
558111839821496340,OMGanteater,21,Crop top gang rise up
558111875041329163,flightlessegg,10,body goals
558112103865516071,OMGanteater,61,No matter how much i eat or don't eat I always wake up at 130
558112149927362562,OMGanteater,14,My only talent
558112178830311436,Snowmaninblack,4,nice
558112194454355978,Liquid Axolotl,4,nice
558112226473672735,OMGanteater,14,Just had to 💪💪
558114187453267984,Zhal3s,0,
558114420174094348,Liquid Axolotl,20,Wait_ that's illegal
558114514592071690,The_Flying_Potato,39,wait do your headphones have headphones
558114589414522891,The_Flying_Potato,18,or am i just dumb?
558114921661857803,trash_egg,13,made this lol
558115011428483083,trash_egg,54,for a spotify playlist <:epicgamer:530655634140430336>
558115054894186526,The_Flying_Potato,4,nice
558115489331675146,trash_egg,5,thank
558117712786882560,drcoolsex2,0,
558428719958720523,V0rt3x Monayyy,4,Nice
558434003300909056,🌸DippyDappy🌸,8,adorable
558434182859325480,🌸DippyDappy🌸,66,apparently art goes here too so here is a self image.. but its art
558435668670283815,That's a mori,64,I really enjoy the third pixel from the left 200 from the bottom
558435805236822017,Dayton | Twenty,47,That's actually not that bad Dappy_ I like that
558437228288802816,Poхан,95,<@!152566937442975744> <@!152566937442975744> is a potential terrorist could you please ban him
558437365782151171,Rodentman87,47,!!bean <@!152566937442975744> forever terrorist
558437455783788547,Robin,0,
558437462100410399,AustralianMonarch,54,Damn maybe he is. Inspection and background check@time
558437520958816296,BMan,66,<:dynoSuccess:557717976296587285> Rodentman87#4318 has been beaned
558437751171579914,Don Cheadle,33,Anyone else here do martial arts?
558438017807810561,BMan,0,
558438076956016650,BMan,49,<@!152566937442975744> has been officially beaned
558438159382216726,Zen_,6,bean'd
558446882330902528,V0rt3x Monayyy,53,I think that's pretty terrific <@!314664553390669826>
558449841303453707,trash_egg,119,since some people are sharing their stuff thought id drop in with v2 of the design i made for my 70s/80s  spotify album
558452290571337739,love and friendship,30,using that like a reaction gif
558463923402309643,trash_egg,54,<@!376978971511881731> (sry i took so long) im honored
558464510558470148,L  O  N  G,0,
558464574672601088,L  O  N  G,12,feeling cute
558464646399393794,✪𝐂𝐨𝐦𝐦𝐢𝐞𝐒𝐥𝐚𝐲𝐞𝐫✪,4,boys
