ID,Server,Channel,Content Length,Content
558992359820492802,/r/Anime Discord!,general,61,well they have to appeal to 70% of the weeb community somehow
558994231516069888,/r/Anime Discord!,general,36,lmao japanese imperialists are funny
558994283718508554,/r/Anime Discord!,general,29,acting as if they won the war
559097703263633425,/r/Anime Discord!,casual,7,fuck me
559097725900161035,/r/Anime Discord!,casual,12,i cant sleep
559108395278401559,/r/Anime Discord!,general,18,thanks for the tip
559109170872320020,/r/Anime Discord!,casual,28,otherwise use a sledgehammer
559109528692457473,/r/Anime Discord!,casual,71,whats the maximum number of sleeping pills i cam eat before overdosing?
559109791788695568,/r/Anime Discord!,casual,9,woah shit
559109814580543510,/r/Anime Discord!,casual,9,calm down
559109882209370114,/r/Anime Discord!,casual,27,im not suicidal or anything
559110168261033987,/r/Anime Discord!,general,32,i fucked up my sleeping schedule
559110366764859412,/r/Anime Discord!,general,19,i got a flight tmrw
559110533371002890,/r/Anime Discord!,general,1,2
