ID,Content Length,Content
558439246424178694,17,I’M AWAKE BITCHES
558439290665959425,15,Good morning!!!
558439300413521932,8,Hey eliz
558439337138585630,9,Hey Jason
558439402045571094,6,Zero 💖
558439593989636127,18,Y’all are too fast
558439609281937428,16,Or I’m just slow
558439696473260042,26,<@!439926511517040680> 💖💖💖
558439786466246657,39,Robin then why the feet pics last night
558439839012487169,3,)):
558439909158027265,3,SAV
558439935473090580,9,I’m AWAKE
558440172237094912,43,<@547988332135710751> nope I just love eggs
558440344988024843,41,I will never block <@!549767378695749632>
558440424734326785,6,HAHAHA
558440485069520896,26,<@!549767378695749632> uwu
558440610701377537,33,THE NEW ALBUM IS REALLY HOOD NOOO
558440687314403344,11,Anoip ihshe
558440726057189386,42,<@!336261782245212171> pls shut up thank u
558440772505174016,20,U2 is good oh my god
558440792851742721,13,What the fuck
558440837932122113,38,I’m surrounded with uncultured rodents
558441092232511527,8,Jason no
558441134259437592,2,):
558441221480251424,35,⠀NL⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀. .NL⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⌒NL⠀NL⠀
558441259300028416,8,Bye eliz
558441305781567489,28,I don’t watch anime actually
558441580810469376,38,The Arctic Monkeys are *not* indie wtf
558441746145738752,41,My favorite anime and hentai is ||shrek||
558441826949005324,67,<@!336261782245212171> people like that make me want to rip my hair
558441850713800726,16,SHREK MINE ANOIP
558441899804065792,2,NO
558442464000737321,35,Jason send to <#287073734664257537>
558442480195076096,20,If it’s self related
558442487887167500,4,Lmao
558442670540849152,60,The crowd this morning is too edgy for my taste. Later peeps
558443510676848661,5,JAMES
558443615102304266,8,LAVENDER
558443829267791882,49,Riley you know your opinions are subjective right
558443905583022110,9,OWKSYUWHS
558443962373898273,26,<@!336261782245212171>  ):
558443979935449099,5,JAMES
558444064349880342,7,Me want
558444071153303552,7,Me want
558444105470836746,8,||coke||
558444174102233112,11,Yes cocaine
558444195799498763,13,No copypastas
558444263969521665,9,YES PASTA
558444315253145623,8,Robin no
558444360929378314,9,Robin ...
558444384509493294,8,hey Noah
558444415388090409,3,Sav
558444453740937216,39,I’m supposed to be saying the wild shut
558444830213013514,13,Yo asian chad
558444887574315038,42,Did y’all know I was muted last night lmao
558445011063144469,34,I got muted for sending a shit pic
558445102411022351,3,SAV
558445152902053900,13,SAV OH MY GOD
558445404400779264,55,<@!327130693593333760> I read chompers as computer lmao
558445561292914709,13,I just pooped
558445582839185417,10,Feels good
558445637797150740,13,Morning shits
558445685637382163,20,Makes me feel skinny
558445762015657984,11,Dairy helps
558445788611608577,12,Thanks Jason
558445873357651996,5,No...
558445952352911390,66,Ugh my stomach hurts just thinking about drinking a gallon of milk
558445986591014923,29,Lavender ikr it’s really good
558446014890115072,18,Tastes like yogurt
558446053624512538,42,If you do it with the right milk and juice
558447385454313472,21,Sav why did u ping me
558447531831459840,12,NVM I SAW IT
558448474073464833,22,<@!415656265377644544>
558448571687632916,35,I’m very much the *opposite* of gay
558448926588534806,22,Literally my character
558449004363382794,27,<@!481167731228540937> look
558449156033740800,20,James electric chair
558450448160391168,8,BRO WHAT
558450494507319307,17,Gamzee idk either
558450646890840075,21,Bot commands too much
558450657057832981,11,SAV LEKSKDK
558450781100179456,29,i too_ want ||donkey’s cock||
558450833084383233,22,<@!262671492372758528>
558450913790918656,2,No
558451128463917057,0,
558451257220792331,27,<@!262671492372758528> 3.14
558451395796140053,24,I WAS ABOUT TO SEND THAT
558451433104605204,31,later guys this is too much for
558451435067670548,2,Me
558452082936512523,11,Shit Thomas
558452139945492500,31,God I’m turning off my internet
558457904332537875,0,
558458013762060290,28,Awesome_ please don’t James.
558458046678958080,4,Okay
558458183421788171,43,Bethany: CockNLLegit Teenager: Donkey’s Cock
558458790341509121,9,James yes
558458929412309003,33,this is weird without the context
558459111432519702,33,I know lmao <@207163081896230914>
558459309285965825,66,Some of you weren’t able to witness my mental breakdown last night
558459319251632177,9,Thank gos
558459373379387393,8,Zero ;.;
558459747192274956,26,SAV <@!481167731228540937>
558462909488037902,4,what
558463025925980204,14,goodnight slim
558463037657448452,8,EGG GANG
558463897741426690,8,EGG GANG
558463960081498123,45,i have never received a love letter. dms open
558464419512975380,29,post on <#287073734664257537>
558464771914072065,38,legit teenagers love cock and teachers
558464992177946635,3,EGG
558465129637740556,8,i'm baby
558465763942465541,14,oH MY GOD GUYS
558465782774890516,26,WHO LISTENS TO JON BELLION
558465820624289799,8,cole egg
558465832808742922,8,cold egg
558466044520300554,8,EGG GANG
558466642107957248,35,*SHIT* TOMAS <@!415656265377644544>
558466766431584256,15,no i'm the best
558466790821199873,24,someone say i'm the best
558466852570005534,27,<@!415656265377644544> good
558466907360067585,49,<@!418244625820549151> it's okay i love eggplants
558467107440820244,26,legit teenager is retarded
558467566574501908,8,saaav <3
558467624363884544,19,cum in shane dawson
558467678839242752,17,guys imma be back
558467731075104798,2,..
558467740860678176,4,okay
558467758803779584,8,brb guys
558467786549100580,37,i don't love you like i did yesterday
558467822070530049,38,<@!466449226574987295> ty ty skksks <3
558467875401105428,56,I DON'T LOVE YOU LIKE I LOVED YOU YESTERDAY KSKSKSSK BYE
558468009908371497,15,wait i'm a hoe?
558468016027860992,3,yes
558468035997073419,17,okay bye for real
558473588844527618,7,fuck me
558473626488143892,21,just checking i'm out
558800981991882766,18,I have shit to say
558801004863291394,19,Good morning!!!!!!!
558801022810718218,3,Sav
558801044260519945,5,.....
558801052183298078,3,Sav
558801064111898626,10,..........
558801095086964743,9,Cock gang
558801105845354502,2,):
