ID,Channel,Content Length,Content
560610356930805763,save-the-world,111,tbh i feel like the sword increases pistol dmg and vice versa perks are more for fun than they are practicality
560622365189472276,save-the-world,45,<@380049126064128000> lots of things happened
560622532525555712,save-the-world,12,twine thing?
560622550158147625,save-the-world,14,i rly doubt it
560622669578371082,save-the-world,32,<:tomatohead:514860925547970573>
560622750998462490,save-the-world,32,<:durrburger:382219443566149642>
560622771038847006,save-the-world,6,borger
560622857088925716,save-the-world,7,prob ez
560622896410656770,save-the-world,19,i havent played any
560623098001358875,save-the-world,21,its 99% a placeholder
560623127244308480,save-the-world,20,twine rocket mission
560623224824660011,save-the-world,59,even though ps4 and xb1 has a trophy for completing twine 6
560623348166557717,save-the-world,73,if i dont get the hammer from opening 11 llamas with the tickets i farmed
560623368148221962,save-the-world,14,i'll be angery
560623540597030913,stw-images,34,ned carries vaccinations confirmed
560623617722023941,save-the-world,40,my canny storm shield is mainly t3 stone
560623705978306561,save-the-world,33,but rn im poor on metal and stone
560623775427592192,save-the-world,42,only 10k metal in storage_ about 15k stone
560623809908965380,save-the-world,14,i need to farm
560624011122311169,save-the-world,9,sergeant?
560624167167459330,save-the-world,68,im farming gold for snuggle specialist for now_ i need a ninja build
560624225652834316,save-the-world,33,and all my outlanders are weak af
560626548927889411,stw-images,35,the fact it's called piracy bot lol
560626669975765018,save-the-world,8,oce gang
560626739802537997,save-the-world,65,soloing missions since br took over because nobody here plays stw
560632056166612992,save-the-world,103,insert bland review of said hero only including 2 minutes of gameplay and 50 of overanalyzing hero perk
560632121685704704,save-the-world,42,yeah the new trap like stronger wall darts
560990572412665856,save-the-world,19,schematics: *exist*
560995868258598933,save-the-world,95,you can do other people's storm shield defenses and it'll count for the hold the door challenge
560998121400958988,stw-questions,41,you have too much stuff in your inventory
560998149838209036,stw-questions,34,like schematics_ heroes_ survivors
560998192246816768,stw-questions,33,recycle/retire ones you dont need
560998221573259269,stw-questions,19,troll stash i think
560998248169603074,save-the-world,5,speed
560998264535646208,save-the-world,16,baron speed boye
560998387785269278,save-the-world,64,everybody be using the melees but how good is the sniper rifle 🤔
561001596230828033,save-the-world,6,beagle
561002027824709682,stw-questions,39,i think it's for Blakebeard's Team Perk
