ID,Channel,Content Length,Content
560625284584308748,technical-bedrock,38,<@557187983841689620> the tnt launcher
560625523982598144,technical-bedrock,52,i dont get the joke because of the typo/missing word
560625535726649366,technical-bedrock,3,smh
560625625514246174,technical-bedrock,10,use energy
560625638373982228,technical-bedrock,2,;)
560625697941356560,technical-bedrock,13,you said that
560626047431999488,builds,95,Two questios_ should i copy paste the pattern to the other half?NLAnd_ should i add more detail?
560626178420113428,builds,81,Also i edited it so it could be symmetrical and give an idea on how it might look
560626462890131457,builds,3,As?
560626532662640640,builds,2,Oh
560626538715021323,builds,2,Ok
560626572357402635,builds,17,Im kinda slow lol
560626677156282380,builds,56,Should i make another pattern in the upper half? Or not?
560626892735119361,builds,2,ok
560976249242124301,builds,9,Eas p0rra
560976270377353221,builds,11,filho p0rra
560976354145730574,builds,4,lixo
560976467551453196,builds,39,I only know how to insult in portugese.
560976739912777769,builds,27,Wdym  <@542130016511590402>
560976762666876928,builds,16,i never made one
560976783319629828,builds,15,u was sarcastic
560976790743416871,builds,2,i*
560976908620136448,builds,5,lmfao
560977055848857645,builds,22,a house inside a tree?
560977098655924234,builds,31,or a house with a growing tree?
560977194004905989,builds,4,what
560977316151427092,builds,30,someone give this guy a trophy
