ID,Channel,Content Length,Content
558433922141257749,general,39,<@!139804624403038208> 😳 is it u teehee
558447225949388807,general,19,teenagers lie a lot
558447232333119519,general,9,so i mean
558447304370159622,general,13,idk who cares
558447334867075072,general,30,someone mentioned ur name once
558447346170462229,general,20,and it was like yea.
558447364956749830,general,6,daiana
558447368513650752,general,9,god damnt
558447378718523402,general,14,youre so toxic
558447450654900234,general,17,@ mods diana pa!!
558447456602554380,general,10,im kidding
558447478912057364,general,38,me and diana are edating guys back off
558447489074593805,general,1,😀
558447598998913069,general,8,kill her
558449402872856588,bot-commands,21,<@423694063888498688>
558449413836767232,bot-commands,21,<@423694063888498688>
558449429020147712,bot-commands,5,LMFAO
558449439141003282,bot-commands,24,WE'RE GONNA KILL THE BOT
558449469918543873,bot-commands,21,<@423694063888498688>
558449482774216705,bot-commands,21,<@423694063888498688>
558449489879236609,bot-commands,21,<@423694063888498688>
558449496632066088,bot-commands,21,<@423694063888498688>
558449519742812160,bot-commands,21,<@423694063888498688>
558449522129502258,bot-commands,21,<@423694063888498688>
558449524717387796,bot-commands,21,<@423694063888498688>
558449536704708611,bot-commands,13,hes gonna die
558449539367829504,bot-commands,4,stop
558449623186931732,bot-commands,21,<@423694063888498688>
558449655634067457,bot-commands,35,why is it mentioning james so much?
558803954721488914,general,23,ay yo whatup dumb heads
558803986149277725,general,32,whats wrong withbeing 14 dog wtf
558804040587280415,general,1,😡
558804060912746527,general,4,what
558804067611181058,general,2,??
558804079736913932,general,2,oh
558804212306149397,general,8,scawy___
558868006978191361,general,35,oh so u niggas is retarded retarded
558868034568323082,general,12,whatsup both
558868090713276436,general,7,yeah fr
558868119884660747,general,28,i dont talk in there anymore
558868126771576833,general,15,kinda got bored
558868209558880267,general,24,dont do it both i love u
559053291867340811,general,22,weebs dont have rights
559053305406292028,general,21,idk what ur tryna say
559053409068777495,general,6,love u
559053448134393856,general,16,suck my fat dick
559053451418533890,general,6,please
559053555349323803,general,18,yeahn ur not wrong
559053594830045184,general,12,is he wrong?
559053596147187722,general,2,no
559054051917168673,general,33,why is all of you niggas retarded
559054099937492992,general,10,its a dog?
559054107634171904,general,10,in a croc?
559054120225341443,general,24,are you fucking disabled
559054318125449246,general,22,bambi is also a retard
559054361851068416,general,31,seems to be the main point here
559054406625263632,general,14,love u brandon
559054620102492162,general,32,PORN MAKES YOU DISRESPECT WOMAN?
559054622015225867,general,4,WHAT
559054634136895519,general,15,LMFAOAOOAOAOAAO
