ID,Channel,Content Length,Content
559021320730574879,off-topic,6,woahhh
559021401202360333,off-topic,15,that's horrible
559021456105930763,off-topic,8,very bad
559021485361201152,off-topic,8,VERY bad
559021498455556119,off-topic,11,not kind of
559021503111495691,off-topic,4,very
559021532207251459,off-topic,7,well ok
559021568936902666,off-topic,4,true
559021579535777793,off-topic,9,but still
559021694547787816,off-topic,26,<@541753787207909408> nice
559021745173168129,off-topic,5,great
559021771299356692,off-topic,15,should be......
559021855952863243,off-topic,35,uhuh that's definitely what i meant
559021867940315138,off-topic,4,hehe
559021874617516072,off-topic,4,yeah
559022008751357955,off-topic,32,<@!473894006129033230> hellooooo
559022034634670080,off-topic,6,whoops
559022069149466649,off-topic,4,cool
559022089395372052,off-topic,22,minecraft really needs
559022098366988303,off-topic,11,more people
559022115773218816,off-topic,19,working on the game
559022134165241904,off-topic,4,YAY!
559022217351135263,off-topic,29,especially with hytale coming
559022240533053491,off-topic,25,i'm worried for minecraft
559022322452004867,off-topic,5,right
559022348036997131,off-topic,36,but they need more people to do that
559022382233157651,off-topic,3,lol
559022425376030722,off-topic,6,r/life
559022470783303703,off-topic,21,wish that was a thing
559022481109942272,off-topic,4,yeah
559022507357896714,off-topic,28,you don't want no job at all
559022535631437874,off-topic,4,yeah
559022701100924929,off-topic,27,can't wait to see the video
559022720738787339,off-topic,9,should be
559022725889261568,off-topic,3,fun
559022731493113876,off-topic,3,lol
559022821053956106,off-topic,9,uhhh what
559022827056136192,off-topic,3,why
559022886741082132,off-topic,34,why is that on a minecraft server?
559022917833195520,off-topic,30,i know its off topic but still
559022921784229889,off-topic,3,why
559023096057561143,off-topic,3,eek
