ID,Channel,Content Length,Content
558427542407741451,buffet-line,25,I NEED MY DRIVERS LICENSE
558435644326543375,buffet-line,2,OK
558435906214952986,buffet-line,2,NO
558435924896382992,buffet-line,11,YOU MAY NOT
558443951028174858,buffet-line,20,BIG LETTERS ROLEPLAY
558444017126342657,buffet-line,22,YOURE DISGUSTING FLORA
558444039867858945,buffet-line,18,HES GONNA SNAP YOU
558444786680594442,kids-table,0,
558444809610854401,kids-table,37,My group literally never communicates
558444847032303626,kids-table,56,And then I swear to god if they're like oh where are you
558458280503148545,kids-table,3,ugh
558462992203907093,kids-table,11,not anymore
558463027574472737,kids-table,48,but she still talks to me about the world ending
558463029671493632,kids-table,3,ugh
558463037250600965,kids-table,0,
558463044917788672,kids-table,21,this girl in my group
558463052169740298,kids-table,19,is literally stupid
558463103822462976,kids-table,52,we've been using harvard referencing this whole time
558463450787872770,kids-table,13,she's so dumb
558463458308390915,kids-table,9,holy crap
558463493385355306,kids-table,50,and what's even more yikes is that she's my friend
558463526130417684,kids-table,40,it's a bit too late to be meeting up now
558463559407763467,kids-table,49,we can probably just do a video call or something
558464418048901121,kids-table,10,yes shrimp
558465541593890826,kids-table,10,ohhhhhhhh.
558465551324938261,kids-table,7,ok_ bye
558470384727359489,kids-table,2,>:
558470396152905749,kids-table,16,poor shrimpy dad
558795800554242049,kids-table,4,What
558797636380000266,buffet-line,5,HELLO
558797675147821063,buffet-line,29,SHRIMP ARE YOU ALL BETTER NOW
558798676126990376,buffet-line,2,OH
558798696574222364,buffet-line,29,I WAS LOOKING FORWARD TO THAT
558798764555370511,buffet-line,42,ALSO IM SUPPOSED TO VOTE TODAY BIT IDK HOW
558800140261916682,buffet-line,2,OK
558804113597399060,buffet-line,2,OK
558816899572695040,kids-table,61,Look Dolores I've continually told you to stop talking to him
558816917289304065,kids-table,31,But you continue to talk to him
558816947643351040,kids-table,24,And talk to me about him
558816960050102327,kids-table,19,But nothing changes
558817088689537045,kids-table,90,What's the point of me listening to you rant about him if you just continue to talk to him
558824857152913426,kids-table,3,Who
558824911464824852,buffet-line,2,OK
558825294924873733,buffet-line,2,NO
558829725871636501,buffet-line,8,ED HELLO
558837485854130177,kids-table,10,ED IS BACK
558837490925043724,kids-table,4,HAIL
558837508092329993,kids-table,11,scary wanda
558844191195529217,kids-table,32,are there any other ones around?
558848379132575757,kids-table,14,google search?
558851607874371594,kids-table,21,in the cancer discord
558852765317726228,buffet-line,2,OK
558858364826943519,buffet-line,3,LOL
558858397110501376,kids-table,16,i am the big sad
558858416186064896,kids-table,53,there's someone at work who gives me shit every shift
558858426202193930,kids-table,27,and im so close to quitting
558858447261663262,kids-table,35,and my favourite manager is leaving
558858473203302420,kids-table,51,and she's being replaced by all these shit managers
558858475816615966,kids-table,3,ugh
