ID,Channel,Content Length,Content
558427542407741451,buffet-line,25,I NEED MY DRIVERS LICENSE
558435644326543375,buffet-line,2,OK
558435906214952986,buffet-line,2,NO
558435924896382992,buffet-line,11,YOU MAY NOT
558443951028174858,buffet-line,20,BIG LETTERS ROLEPLAY
558444017126342657,buffet-line,22,YOURE DISGUSTING FLORA
558444039867858945,buffet-line,18,HES GONNA SNAP YOU
558444786680594442,kids-table,0,
558444809610854401,kids-table,37,My group literally never communicates
558444847032303626,kids-table,56,And then I swear to god if they're like oh where are you
558458280503148545,kids-table,3,ugh
558462992203907093,kids-table,11,not anymore
558463027574472737,kids-table,48,but she still talks to me about the world ending
558463029671493632,kids-table,3,ugh
558463037250600965,kids-table,0,
558463044917788672,kids-table,21,this girl in my group
558463052169740298,kids-table,19,is literally stupid
558463103822462976,kids-table,52,we've been using harvard referencing this whole time
558463450787872770,kids-table,13,she's so dumb
558463458308390915,kids-table,9,holy crap
558463493385355306,kids-table,50,and what's even more yikes is that she's my friend
558463526130417684,kids-table,40,it's a bit too late to be meeting up now
558463559407763467,kids-table,49,we can probably just do a video call or something
558464418048901121,kids-table,10,yes shrimp
558465541593890826,kids-table,10,ohhhhhhhh.
558465551324938261,kids-table,7,ok_ bye
558470384727359489,kids-table,2,>:
558470396152905749,kids-table,16,poor shrimpy dad
558795800554242049,kids-table,4,What
558797636380000266,buffet-line,5,HELLO
558797675147821063,buffet-line,29,SHRIMP ARE YOU ALL BETTER NOW
558798676126990376,buffet-line,2,OH
558798696574222364,buffet-line,29,I WAS LOOKING FORWARD TO THAT
558798764555370511,buffet-line,42,ALSO IM SUPPOSED TO VOTE TODAY BIT IDK HOW
558800140261916682,buffet-line,2,OK
558804113597399060,buffet-line,2,OK
558816899572695040,kids-table,61,Look Dolores I've continually told you to stop talking to him
558816917289304065,kids-table,31,But you continue to talk to him
558816947643351040,kids-table,24,And talk to me about him
558816960050102327,kids-table,19,But nothing changes
558817088689537045,kids-table,90,What's the point of me listening to you rant about him if you just continue to talk to him
558824857152913426,kids-table,3,Who
558824911464824852,buffet-line,2,OK
558825294924873733,buffet-line,2,NO
558829725871636501,buffet-line,8,ED HELLO
558837485854130177,kids-table,10,ED IS BACK
558837490925043724,kids-table,4,HAIL
558837508092329993,kids-table,11,scary wanda
558844191195529217,kids-table,32,are there any other ones around?
558848379132575757,kids-table,14,google search?
558851607874371594,kids-table,21,in the cancer discord
558852765317726228,buffet-line,2,OK
558858364826943519,buffet-line,3,LOL
558858397110501376,kids-table,16,i am the big sad
558858416186064896,kids-table,53,there's someone at work who gives me shit every shift
558858426202193930,kids-table,27,and im so close to quitting
558858447261663262,kids-table,35,and my favourite manager is leaving
558858473203302420,kids-table,51,and she's being replaced by all these shit managers
558858475816615966,kids-table,3,ugh
558861857469759488,kids-table,4,goob
558862668791021600,kids-table,8,no drama
558862708728922142,kids-table,29,aww i want that partytime one
558862735094579211,kids-table,31,but my ntiro runs out in 2 days
558867150052524064,kids-table,6,AWWWWW
558867177868886016,kids-table,29,as long as you guys are happy
558867640416731156,kids-table,36,are you going to take the treatment?
558867681793540098,kids-table,6,FOLOX?
558867694250754054,kids-table,19,is that what it is?
558867785665478675,kids-table,6,folfox
558867787246993419,kids-table,4,yeah
558867861473460239,kids-table,9,yeah that
558867869975314472,kids-table,20,how are you feeling?
558868047331328010,kids-table,44,good to hear <:pepeheart:538070250550329344>
558868329935142912,kids-table,54,are there any other treatments that you might undergo?
558868457999826944,kids-table,26,this is aesophageal right?
558868576488914974,kids-table,13,tomato tomato
558868730046840843,kids-table,13,for how long?
558868764184150016,kids-table,14,understandable
558868898230042624,kids-table,9,me too...
558868992291504157,kids-table,22,repeat for how long...
558869049669582858,kids-table,24,what happens after that?
558869127675117589,buffet-line,9,HOLY SHIT
558869134276821002,buffet-line,12,YOUR LEGGERS
558869172684324884,kids-table,36,i hope it improves by a big fat heap
558869282931605545,kids-table,20,that's great to hear
558869642395910146,kids-table,17,that is wonderful
558869697307738112,kids-table,18,you disgusting boy
558869718820454402,kids-table,31,get your mind out of the gutter
558869751850336256,kids-table,8,yeah....
558869772209750017,kids-table,29,if you want my take on it tbh
558869787648851970,kids-table,36,i have done a little bit of research
558869821706469386,kids-table,54,and fasting during chemo protects the healthy cells...
558869898798039041,kids-table,61,and differentiates the healthy cells from the cancer cells...
558869926824247316,kids-table,35,sugar is the food for cancer cells.
558869966539980810,kids-table,27,so go no sugar for a while?
558869993043787776,kids-table,20,maybe it would help?
558870039810539553,kids-table,4,yeah
558870050858074115,kids-table,25,obviously it's not a cure
558870144433127425,kids-table,82,but people have reported feeling a lot stronger and a lot better on low carb diets
558870263018553346,kids-table,22,well technically it is
558870279791837184,kids-table,31,let me find information for you
558870300587196437,kids-table,31,if you are willing to know more
558870306194980864,kids-table,22,if not then that is ok
558870344941699092,kids-table,3,smh
558870346590191619,kids-table,2,no
558870375816232971,kids-table,6,smh...
558871365747474477,buffet-line,3,WOW
558871373275987969,buffet-line,12,I AM THE GOD
558872042959798273,buffet-line,26,I AMTRYING TO _C._.RAM_._.
558872072709865482,buffet-line,48,IT IS NOT MY PROBELM THANT YOU DON'T HAVE A LIFE
558872120784846870,ballroom-dancing,7,!levels
558872250615463938,buffet-line,15,GIVE ME BACK #1
558872263080804373,buffet-line,28,AND WE WILL HAVE NO PROBLEMS
558872373772812323,buffet-line,3,WOW
558872388377509898,buffet-line,18,YOU ARE DISGUSTING
