ID,Content Length,Content
558833061417058304,40,Live on YouTube_ if anyone is interested
558834511299739689,43,<@551518374027329688> <@334822454243491841>
558834600483356676,29,Please use wisely this weapon
558834801654890521,5,?t xp
558834936799428610,7,?t five
558834970643398673,35,<@427209488454647859> Reach level 5
558835205373427713,3,`o`
558835229058531370,19,Pixel artist I see?
560634804022935552,103,We should get a #report channelNLI'd be reporting so_ so many people <:GWqlabsSweats:398950677549940747>
560634938916077569,8,ha barcc
560635271495024642,17,Stealing that brb
560635842129952768,41,Nah_ captions are ruining this generation
560635858894454814,10,Don't @ me
560636016248225792,16,*@s you anyways*
560636141053804554,3,oof
560636269860880399,18,What are you doing
560636307496501258,9,Nevermind
560636472676319232,18,Should I befriend?
561002975540150295,37,You can see the havd without clicking
561003010466119690,4,havd
561003209179529217,0,
561003225117884450,16,I actually don't
