ID,Channel,Content Length,Content
558787508993916953,off-topic,6,me too
558787610022248459,off-topic,47,🍷 what's your opinion on spacex's latest launch
558788159220088840,bot-commands,5,!rank
558788188433285131,bot-commands,7,!levels
558788490276634624,off-topic,6,ur mum
558788665183043594,off-topic,3,lul
558788812726075392,off-topic,86,zeru were u here when everyone in this server got spammed with hundreds of friend reqs
558788973820903424,off-topic,9,¯\_(ツ)_/¯
558789529990070273,bot-commands,34,thAtS nOt pOgChAMp tHaT'S pAgChoMp
558790234285015060,off-topic,0,
558790477667893258,off-topic,30,<@222257594109001728> feelsbad
558790513264951316,off-topic,30,i used to have <1mbps internet
558790568403271680,off-topic,14,IM NOT STEEEVE
558798703834693633,off-topic,35,<:GWaobaPePeCry:395628671911854081>
558859370171990017,off-topic,34,hey what did Lucky get banned for?
558859447485857793,off-topic,2,no
558860342239690762,off-topic,20,ur kinda....... dumb
558860623988129802,off-topic,10,dream well
