ID,Server,Channel,Content Length,Content
558432700550217729,SAO: Memory Defrag,global-md,18,But its on topic..
558432896856096768,SAO: Memory Defrag,global-md,10,Wots ditf?
558432951428186114,SAO: Memory Defrag,global-md,1,O
558760334207221774,SAO: Memory Defrag,global-md,119,<@148218385455382529> im pretty sure they are role playing_ and phrases within the asterisks are actions done in the rp
558763262343381030,SAO: Memory Defrag,global-md,35,Hey_ i simply answered his question
558763520406192149,SAO: Memory Defrag,global-md,53,New 5*s bouta be able to be upgraded cuz votes thingy
558806257713020938,SAO: Memory Defrag,global-md,41,not many LN readers in this chat_ i see..
558806716922200064,SAO: Memory Defrag,global-md,26,delete md and read ln plez
558807703158390785,SAO: Memory Defrag,global-md,51,am i allowed to spoil ln in <#314775261826777098> ?
558807856678436885,SAO: Memory Defrag,global-md,4,hmmm
558807921404674068,SAO: Memory Defrag,global-md,22,gunna spoil smth there
558808479125471232,SAO: Memory Defrag,anime-topic,76,LN spoiler: ||waiting for banner with [Stacia - Goddess of Creation] Asuna||
558808602543128576,SAO: Memory Defrag,global-md,51,if u dont mind ln spoiler_ <#314775261826777098> :>
558808755874037761,SAO: Memory Defrag,global-md,6,ermmmm
558808827005501441,SAO: Memory Defrag,global-md,22,id say around 4th cour
558808877701922827,SAO: Memory Defrag,global-md,22,so near the end of alc
558808973311082507,SAO: Memory Defrag,global-md,2,:p
558809242124156948,SAO: Memory Defrag,global-md,5,me..?
558809469547446272,SAO: Memory Defrag,global-md,64,i dont keep track of what volumes are airing in the anime rn ://
558809534999560193,SAO: Memory Defrag,global-md,4,reee
558810109703094273,SAO: Memory Defrag,anime-topic,4,:>>>
558810273171898371,SAO: Memory Defrag,anime-topic,15,ass and kurt..?
558810533457952768,SAO: Memory Defrag,anime-topic,2,ah
558810784512213002,SAO: Memory Defrag,anime-topic,45,they ||stay in the underworld for 200 years||
558810924224479234,SAO: Memory Defrag,anime-topic,65,and then ||asks for their memory to be erased when they get out||
558810957866860545,SAO: Memory Defrag,anime-topic,36,||memory of the 200 years_ that is||
558811030327918634,SAO: Memory Defrag,anime-topic,3,uhh
558811117116325898,SAO: Memory Defrag,anime-topic,61,||cuz itll kill them cuz it uses up too much brain capacity||
558811134262640652,SAO: Memory Defrag,anime-topic,3,and
558811264202309634,SAO: Memory Defrag,anime-topic,129,||the underworld acceleration speed is ramped up to an insane amount_ and that 200 years was a couple seconds in the real world||
558811410155700274,SAO: Memory Defrag,anime-topic,7,||cuz||
558811419043430400,SAO: Memory Defrag,anime-topic,12,you know how
558811430019792921,SAO: Memory Defrag,anime-topic,16,a couple eps ago
558811437624066049,SAO: Memory Defrag,anime-topic,11,they showed
558811485342531595,SAO: Memory Defrag,anime-topic,58,||asuna looking at suspicious people on the ocean turtle||
558811612832596009,SAO: Memory Defrag,anime-topic,119,||those suspicious people were helping to raid the ship_ in order to get the first bottom up ai_ which would be alice||
558811686480379906,SAO: Memory Defrag,anime-topic,7,oh dude
558811690066640897,SAO: Memory Defrag,anime-topic,5,kappa
558811722551525399,SAO: Memory Defrag,anime-topic,35,holdon i needa find this site again
558811748186980362,SAO: Memory Defrag,anime-topic,5,omg..
558814202584891416,SAO: Memory Defrag,anime-topic,610,<@!297228288471072779> ||"...That is not the dawn..." Alice uttered_ grabbing my right arm. Her words almost failed to enter my mind_ but my brain seemed to be shouting the same thing. That red color was not the sky_ but a massive hexagonal pattern fiercely filling the space above us. Emerging on the surfaces of the shapes were the altering words: **[Warning]** and **[System Announcement]**. "Kirito-kun..." Asuna weakly called my named again. I tightly grasped her slender hand_ as in my mind a vivid memory of <<that day>> was resurrected... the day on which i had seen the very same sky four years ago.||
558814250622255105,SAO: Memory Defrag,anime-topic,34,from fan translations of volume 21
558814441135669293,SAO: Memory Defrag,anime-topic,80,(its the latest fan translation on the web_ so i have no idea what happens next)
558814918954975254,SAO: Memory Defrag,anime-topic,80,(its the latest fan translation on the web_ so i have no idea what happens next)
558815031740071966,SAO: Memory Defrag,anime-topic,6,prolly
558817509143347213,SAO: Memory Defrag,global-md,20,i have 18 secs too..
558817526608298002,SAO: Memory Defrag,global-md,12,except on EX
558817882352386089,SAO: Memory Defrag,new-player-help,45,not exacty easy to determine the "best" one..
558818201157500929,SAO: Memory Defrag,new-player-help,92,if/when there was/will be one_ you'll know because the server's going to be ranting about it
558818638048657428,SAO: Memory Defrag,new-player-help,71,if there is one_ youll know because the server will be ranting about it
558818703714680832,SAO: Memory Defrag,new-player-help,26,otherwise_ theyre all good
558818754029420555,SAO: Memory Defrag,new-player-help,28,(except most of the 5* ones)
558819923313295360,SAO: Memory Defrag,global-md,35,10 level difference_ why not whale?
558820288582778901,SAO: Memory Defrag,global-md,5,yikes
558820666858536961,SAO: Memory Defrag,global-md,35,imagine getting "bonus" units in md
