ID,Content Length,Content
558459826439585802,7,hi rats
558459886678179844,10,yes camero
558459925974614016,27,cute <@!172991860594180097>
558459970585362442,3,yes
558460004643110923,11,congrats ❤️
558460017507041290,25,<@!172991860594180097> no
558461663859179531,45,<@!439926511517040680> is a white man’s whore
558461673871245335,1,.
558461720306253824,12,whore energy
558461797158617119,7,no zero
558462063224160276,54,gangbino gang is like rat gang’s little brother though
558462072191582229,3,lol
558462270682955817,119,<@!519586829058572293> n <@!439926511517040680> AND YES MODS THIS IMAGE IS RELEVANT BECAUSE WE WERE TALKING ABOUT IT RN
558462365440540683,69,rat gang was made first out of all of them lol <@!418244625820549151>
558462414199193601,8,ok whore
558462506700374026,48,we r exclusive we dont let just anyone in love x
558462519325229056,22,<@!439926511517040680>
558462671201107978,62,i only care abt one gangbino member’s opinion n that is zero’s
558462746933592075,12,sleep wellll
558462872603197441,50,the gif in dms isnt loading <@!439926511517040680>
558462876969467935,1,.
558462952836169748,11,i tried oml
558463234185887754,33,<@!519586829058572293> Join Queen
558463301646811156,42,<@!166496803733110784> join rat gang Queen
558463425047691264,45,yall rly reppin egg gang djdjdkks Embarrasing
558463558933938207,13,im livin it x
558463620355457024,2,rt
558463780644847637,31,im vegan <@!418244625820549151>
558463868079177728,32,<:sad_yeehaw:538329973954445313>
559006080710213649,11,bing r u ok
559006096581328907,13,like actually
559006184367980556,39,r u actually bragging abt upvotes jdnkd
559006191393570826,3,sir
559006203313913857,9,be better
559006248335441936,17,talking to people
559006443357863980,37,oooo <a:eyesshake:525102389087305729>
559006476543328256,8,rude rat
559006509770473483,27,<@217427648828145666>  king
559006680097095720,1,^
559006739807207424,44,<@217427648828145666>  <#279042414482554890>
559007418340605982,10,same eliz!
559007450913701900,26,guessing it was a mas ping
559007460132651021,4,mass
560634458693435403,27,<:femme:431355372905824266>
560634468306649099,111,<:femme:431355372905824266> <:femme:431355372905824266> <:femme:431355372905824266> <:femme:431355372905824266>
560634517887647754,3,ofc
560634568802304031,11,sowy sawyer
