ID,Server,Channel,Content Length, Content
558109838211678209,r/teenagers,general,100,hey did everyone just forget when etika went ape shit and terminated his own channel by posting porn
558110415452897281,r/teenagers,general,16,nsfw idc anymore
558110586974634004,r/teenagers,general,15,@cumbucket#4269
558110775454203917,r/teenagers,general,24,more nsfw may get banned
558428710387318802,r/teenagers,general,30,does anyone have town of salem
558434433628110871,r/teenagers,general,148,https://www.youtube.com/watch?v=z_4AxzvhCPY guys the autistic kid in my class keeps playing this on the chromebooks at my school what does this mean
558434693054464000,r/teenagers,general,37,hey anyone wanna play king of the hat
558434941462118401,r/teenagers,general,43,1v1 me on king of the hat and u fucking die
558435109837996043,r/teenagers,general,65,<@280112531274596353> trying to hoo up with NSA (2019_ colorized)
558435395562504192,r/teenagers,general,63,r/teenagers' first reaction to Fallen Kingdom (2012_ colorized)
558435476449525763,r/teenagers,general,2,no
558435700358381617,r/teenagers,general,59,pervert caught on the r/teenagers discord (2019_ colorized)
558435844462215168,r/teenagers,general,12,thats ifunny
558435850711466004,r/teenagers,general,2,ew
558435871943032842,r/teenagers,general,3,ban
558435982328725516,r/teenagers,general,0,
558436085869314049,r/teenagers,general,21,any1 want to play cah
558436259568025622,r/teenagers,general,37,pick up hot chicks at the dance floor
558436510198661122,r/teenagers,general,72,if you remember this mf you're entitled for ***the*** veteran's discount
558436593103274015,r/teenagers,general,3,bet
558436605548036149,r/teenagers,general,14,whats his name
558436758438543381,r/teenagers,general,41,his name is harold you uncultured cabbage
558436831851577346,r/teenagers,general,0,
558436927980830731,r/teenagers,general,21,not risking that shit
558437181702668298,r/teenagers,general,175,https://images-ext-1.discordapp.net/external/Byr6_PpsSo8XKr6TeN2Z7L8qbFivzeeLFgoQ8CrpmUM/https/cdn.discordapp.com/attachments/550822816698859520/551886915708649473/unknown.png
558437308752461833,r/teenagers,general,89,https://media.discordapp.net/attachments/554093458361679905/554093515596890128/image0.png
558437381238423555,r/teenagers,general,16,smug dance hour?
558437401865748522,r/teenagers,general,15,nice try domino
558437625623478333,r/teenagers,general,118,https://media.discordapp.net/attachments/554093458361679905/554096328397946900/Screenshot_2019-03-09_at_7.20.50_PM.png
558437700051402772,r/teenagers,general,3,BAN
558437746289541120,r/teenagers,general,18,>how to greetext 😦
558437778497732618,r/teenagers,general,6,[help]
558439219811319839,r/teenagers,general,38,guess who caused the armenian genocide
558439288606556181,r/teenagers,general,11,i love corn
558439297510801420,r/teenagers,general,15,im from indiana
558439307057037342,r/teenagers,general,19,so you already know
558446767071297538,r/teenagers,general,37,so guys this happened at school today
558446807458250793,r/teenagers,general,17,i drew 2 penguins
558446814697619459,r/teenagers,general,8,in class
558446830472658964,r/teenagers,general,21,named steve and henry
558446858238820353,r/teenagers,general,36,this bitch of a bully rips them both
558446887687159808,r/teenagers,general,26,and makes fun of my weight
558446918892781578,r/teenagers,general,39,so my response is to rip her math paper
558446931123109904,r/teenagers,general,22,that she never started
558446949234245643,r/teenagers,general,29,and i may get a detention idk
558447050912563210,r/teenagers,general,144,cause the teacher told me to go to the principal's office but i didnt cause fuck you i wasnt going to listen to you after you didnt listen to me
558447110551371831,r/teenagers,general,90,the teacher also made me get a new paper for her but i took my sweet time giving it to her
558447126829596672,r/teenagers,general,19,was i in the wrong?
558447151160492043,r/teenagers,general,23,i dont think so but wbu
558447176926101535,r/teenagers,general,10,read above
558447180101320704,r/teenagers,general,5,james
558447400264532230,r/teenagers,general,136,this bitch also gets detentions all the fucking time_ lies to teachers and gets away with it_ and even hits people and gets away with it
558447425908375563,r/teenagers,general,43,i cant fight back cause my dad will kill me
558447461337923595,r/teenagers,general,53,and this bitch has the audacity to rip up my penguins
558447473371381761,r/teenagers,general,18,my favorite animal
558447525569495041,r/teenagers,general,18,i fucking hate her
558447568162521088,r/teenagers,general,27,what should i do about this
558447793904156694,r/teenagers,general,60,hey guys i made a cah but with image game if yall wanna play
558447802942750731,r/teenagers,general,14,join general 1
558447888171139101,r/teenagers,voice,83,https://azala.info/static/index.html cards against humanity if anyone wants to play
558447906793979904,r/teenagers,general,36,https://azala.info/static/index.html
558447939802890246,r/teenagers,general,13,link in voice
558447997617176632,r/teenagers,voice,46,https://azala.info/static/index.html?game=RMCT
558448108128698369,r/teenagers,general,22,cards against humanity
558448604772302849,r/teenagers,general,10,join gamer
558448617417867274,r/teenagers,general,6,please
558449213449437184,r/teenagers,general,32,hey guys please join my cah game
558449628555771916,r/teenagers,general,9,holy shit
558449669164892190,r/teenagers,voice,17,yall plz play cah
558449674940317697,r/teenagers,voice,3,: (
558449813503475722,r/teenagers,general,29,post on r/teenagers for karma
558457462731177985,r/teenagers,general,43,https://www.youtube.com/watch?v=uOjcbdAU5Gw
558841582262943755,r/teenagers,general,0,
558841716908752896,r/teenagers,general,12,Wrong server
559035393975255048,r/teenagers,general,77,guys i got quake champions yesterday and i cant stop playing it send help sos
559035511369629711,r/teenagers,general,3,yes
559035532185960448,r/teenagers,general,37,people at my school call me a cracker
559035548648472576,r/teenagers,general,22,even though im mexican
559035595775541260,r/teenagers,general,4,yeah
559035599428911124,r/teenagers,general,5,it is
559035613253206019,r/teenagers,general,12,also fishman
559035644052242433,r/teenagers,general,29,i only got it yesterday chill
559036021250195457,r/teenagers,general,10,10:30 gang
559036056998248458,r/teenagers,general,44,yeah well i've played quake games since 2019
559036093907992586,r/teenagers,general,1,😎
559036148832403466,r/teenagers,general,12,indiana gang
559036173742243850,r/teenagers,general,13,doom guy lmao
559036383524814868,r/teenagers,general,32,i care about minecraft cake days
559037255050592257,r/teenagers,general,16,my ramen is done
559038218612244511,r/teenagers,general,0,
559038330314948630,r/teenagers,general,25,yall counterfieting on me
559038335818137631,r/teenagers,general,3,wow
559038810248314920,r/teenagers,general,0,
559038871267049476,r/teenagers,general,14,ms paint words
559038970609139712,r/teenagers,general,26,shane dawson loves his cat
559039204865212428,r/teenagers,general,0,
559039493869404160,r/teenagers,general,22,<@!190101509457838080>
559039700963164163,r/teenagers,general,43,hey guys yesterday i got my bully suspended
559039709851025428,r/teenagers,general,12,i feel proud
559039969637695491,r/teenagers,general,0,
559040290577448991,r/teenagers,general,20,just a reminder guys
