ID,Server,Channel,Content Length,Content
559002469342904320,MINECRAFT,off-topic,14,i got robloxed
559002793491431443,MINECRAFT,off-topic,5,hello
559002964757577738,MINECRAFT,off-topic,20,should i ping a mod?
559003092839038977,MINECRAFT,off-topic,9,wait what
559003112262729739,MINECRAFT,off-topic,5,he is
559003246056964137,MINECRAFT,off-topic,2,ok
559003306328981504,MINECRAFT,off-topic,44,<@330657316196188172> its 368741794848178176
559003369977413652,MINECRAFT,off-topic,18,some random person
559003413099315220,MINECRAFT,off-topic,9,thank you
559003517184901130,MINECRAFT,off-topic,19,imma disable my dms
559003582087823370,MINECRAFT,off-topic,4,done
559003837554491403,MINECRAFT,off-topic,2,ok
559003898929741824,MINECRAFT,off-topic,54,you know the heart in my pfp has blood on it not color
559004014323433491,MINECRAFT,off-topic,44,looks like paint cause its mutilate a doll 2
559004320117293059,MINECRAFT,off-topic,25,i disabled in my settings
559004468780204033,MINECRAFT,off-topic,3,lol
559004648703262720,MINECRAFT,off-topic,5,again
559004665891651595,MINECRAFT,off-topic,8,a glitch
559004799434096680,MINECRAFT,off-topic,3,lol
559004986235682828,MINECRAFT,off-topic,3,huh
559005003403100160,MINECRAFT,off-topic,6,huhhuh
559005199906242561,MINECRAFT,off-topic,99,drum and bass huh_ BOOM A A BOOM A A DRUM AND BASS HUH BOOM A A  BOOM A A  BOOM UHUH DRUM AND BASSS
559005263286501396,MINECRAFT,off-topic,10,god dammit
559005541544755200,MINECRAFT,off-topic,2,aw
559005664463028264,MINECRAFT,off-topic,4,yeah
559005707257774080,MINECRAFT,off-topic,28,haha i have a .ok in my name
559005788430008321,MINECRAFT,off-topic,84,https://tenor.com/view/pikachu-shocked-shocked-face-shocked-pikachu-omg-gif-13728810
559005906256396328,MINECRAFT,off-topic,7,steever
559005932844220420,MINECRAFT,off-topic,60,https://tenor.com/view/slime-drone-cute-rancher-gif-13734048
559006036321763338,MINECRAFT,off-topic,3,lol
559006121025732612,MINECRAFT,off-topic,2,ok
559006171873411075,MINECRAFT,off-topic,19,i have no earphones
559006185584590858,MINECRAFT,off-topic,16,so im not rekted
559006213891817492,MINECRAFT,off-topic,3,lol
