ID,Server,Channel,Content Length,Content
558449900111659038,Official Fortnite,lfg-battleroyale-pc,92,lf someone to duo with (want the new umbrella) _ im not very good but can still help out_ eu
558462559532089364,Official Fortnite,battleroyale-images,37,i just got the banana skin im so late
558822371855958060,Official Fortnite,fortnite-general,39,Anyone hosting snipers only? (Creative)
558822518698541068,Official Fortnite,lfg-creative,26,ANYONE HOSTING SNIPER 1v1?
558822786110455818,Official Fortnite,fortnite-general,57,<@182166841689374720> Thanks man I watch your streams btw
559002537265725440,Official Fortnite,fortnite-general,4,!lfg
559031046025379840,Official Fortnite,lfg-creative,15,1v1 snipers nae
559039607719723041,Official Fortnite,lfg-battleroyale-pc,72,lf someone to duo with _ im not very good but i can help out_ eu _ dm me
559040124349054977,Official Fortnite,lfg-battleroyale-pc,67,lf someone to duo with _ im not very good because im still learning
560601673345794048,Official Fortnite,battle-royale,44,anyone have tips how to get high kills game?
560954832953933844,Official Fortnite,battleroyale-images,31,where is the battle star week 5
560954938377764874,Official Fortnite,battle-royale,44,where is the battle star week 5 tell me fast
560957260889849866,r/teenagers,general,19,I dont be streaking
560962670271135781,r/teenagers,general,42,just remember who the original horny was..
560962760670707728,r/teenagers,general,38,yas min I have the same problem as you
560962774025633793,r/teenagers,general,27,my dick wont open far enouh
560963070047027201,r/teenagers,general,0,
560963137906540554,r/teenagers,general,10,me alex me
560963195796324363,r/teenagers,general,32,deez nuts <@!226463005288824834>
560963202914189343,r/teenagers,general,12,I am alex me
560963283352289303,r/teenagers,general,4,LETS
560963284447002654,r/teenagers,general,2,go
560963844793434134,r/teenagers,general,13,ill leave bro
560975998242390036,r/teenagers,general,3,oh?
560976041431269426,r/teenagers,general,32,deez nuts  <@544520654284914688>
560976167792803909,r/teenagers,general,1,😐
560977538969501710,r/teenagers,general,4,fart
560977556723990531,r/teenagers,general,24,sounds nicer than Arabic
560983487746801664,r/teenagers,general,1,😐
560983550615355404,r/teenagers,general,54,eliz stop being a women and they wouldn't suck so much
560983618881847306,r/teenagers,general,28,your gender is the problem 😐
560983684899930143,r/teenagers,general,30,you know deez nuts in ya mouth
560984158609080340,r/teenagers,general,7,hey lat
560984179035078658,r/teenagers,general,16,you black retard
560984396060950554,r/teenagers,general,9,yes ma'am
560990456331239434,r/teenagers,general,21,mmm yep I hate tricia
560990576754032661,r/teenagers,general,11,cuz i wanna
561000437734703105,r/teenagers,general,6,doki..
561001222748897281,r/teenagers,general,15,sunny deez nuts
561001503637241859,r/teenagers,general,0,
561001568804143124,r/teenagers,general,3,idk
561002296339857409,r/teenagers,general,24,buttery peppered up cock
561002346700865536,r/teenagers,general,9,yes madam
561002437691965450,r/teenagers,general,0,
561002565622431764,r/teenagers,general,40,wearing all this ice got my wrist fucked
561002771579535371,r/teenagers,general,10,eating ass
561002838713434132,r/teenagers,general,26,it's cause you are a women
561002912357023784,r/teenagers,general,27,what did astral do to you..
561002970087686154,r/teenagers,general,35,did he ask for nudes too many times
561003011032350781,r/teenagers,general,26,business deez nuts dumbass
561003084135006208,r/teenagers,general,9,yes maybe
561004075487985665,r/teenagers,general,17,I miss two people
561004104151859201,r/teenagers,general,12,Earl and mex
561004333475430400,r/teenagers,general,16,I miss headasses
561005104396894212,r/teenagers,general,19,black people noises
561005211561230356,r/teenagers,general,42,I'd never trivialize your problems morri..
561005391954313236,r/teenagers,general,1,💦
561005474548416522,r/teenagers,general,8,morri...
561005488708255810,r/teenagers,general,34,that server is so dead without you
561005591200530438,r/teenagers,general,13,morrigan died
561005618534678528,r/teenagers,general,20,her "Tia" killed her
561009296188375042,r/teenagers,general,22,<@!232607508601110528>
561009305482952717,r/teenagers,general,23,this nigga right here..
561009439960858644,r/teenagers,general,4,What
561009506268479499,r/teenagers,general,10,deez nuts?
561009591270375424,r/teenagers,general,15,i am very valid
561009629056991242,r/teenagers,general,4,alex
561009636858265601,r/teenagers,general,4,eliz
561009773848559650,r/teenagers,general,22,<@!237279229836787712>
561009790101487637,r/teenagers,general,13,yeah he sgone
