ID,Author,Content Length,Content
558433936800350209,Fendoran,1054,These Codes is out of date for my currency system and i don't know what to do or how to fix it_ can't seem to find anything anywhere regarding this issue! please help!NLNLNLThis is the "OLD" code below _ something's faulty or otherwise just not working anymore_ if there's another way of doing this or any fixes to this_ i would appreciate all the work i can get_ this is all i need to get everything running again so if all of this could be working but differently i am forever grateful! ↴NLNL**Command Block Money Generator** (Adds chosen currency to player & removes entity log kill)NL```/scoreboard players add @p[score_vex_min=1] money 2NL/scoreboard players remove @p[score_vex_min=1] vex 1```NLNL**Shop Sign** (Removes chosen amount of currency & gives chosen item)NL```/give @p[r=3_score_money_min=10000] minecraft:spawn_egg 1 0 {EntityTag:{id:"Villager"}}NL/scoreboard players remove @p[r=3_score_money_min=10000] money 10000```NLNL**Added Entity** (Kill for chosen amount of currency)NL```/scoreboard objectives add creeper stat.killEntity.Creeper creeper```
558433938234671105,MEE6,62,Hey <@!245669771071324183>_ you just advanced to **level 6** !
558435569999413251,Sprinkles,23,Will this be for 1.13+?
558435599250489351,Fendoran,17,newest update yes
558435713385889804,Sprinkles,515,Let me check if I got an objective name right_ but otherwise here's my response:NLNLI could directly convert these commands into their 1.13+ form.NL```/scoreboard players add @p[scores={vex=1..}] money 2NL/scoreboard players remove @p[scores={vex=1..}] vex 1```NL```/give @p[distance=..3_scores={money=10000..}] minecraft:ghast_spawn_egg{EntityTag:{id:"minecraft:villager"}}NL/scoreboard players remove @p[distance=..3_scores={money=10000..}] money 10000```NL```/scoreboard objectives add creeper killed:creeper creeper```
558435796395360256,Fendoran,23,would u do that for me?
558438596533813248,Fendoran,7,oh wait
558438615819223051,Fendoran,25,this is the updated form?
558438631715504153,Sprinkles,7,Yessir!
558438847374163988,Fendoran,80,so why'd they change all this_ i mean_ what was the problem with the old system?
558439122482757642,Sprinkles,226,The old system was inefficient_ outdated_ and crude with lots of useless commands. This updated system has a new parser_ completely rewritten commands and storage_ and merged useless commands into others so they became useful.
558439287213785098,Fendoran,132,so you recognise ?NL```/scoreboard players add @p[scores={vex=1..}] money 2NL/scoreboard players remove @p[scores={vex=1..}] vex 1NL```
558439317530214429,Fendoran,28,ever used it before_ i mean?
558439451752267806,Sprinkles,84,I have_ yeah. Scores use ranges instead of "at least <number>" or "at most <number>"
558439501634994177,Sprinkles,234,If I wanted to store the number of items I have in my hand to a score_ I'd runNL`/execute as @p store result score @s itemCount run data get entity @s SelectedItem`NLWe can do so much more thanks to the changes in the commands from 1.13
558439522292203521,Fendoran,22,ok so i got a question
558439553443299329,Fendoran,23,idk if you had the same
558439590474678272,Fendoran,59,but i used to have 2 command blocks side by side each other
558439610762657812,Fendoran,31,each with the different command
558439644014968833,Fendoran,50,with redstone and the other thing i can't remember
558439666337054721,Fendoran,32,constantly blinking to be active
558439782431064074,Fendoran,35,any more efficient way of doing it?
558439825707892737,OMSIN,53,<@482247702311337985> Are there anyone andwered you ?
558439905429159946,Sprinkles,47,I assume you mean running a command constantly?
558440035133816852,Fendoran,67,it kinda has to if they want instant money from killing a creature?
558440298146037766,Sprinkles,196,Redstone and commands don't mix well these days_ but some people use them still. Repeating command blocks run their commands twenty times per second_ if you need commands to be running that often.
558440347454406676,OMSIN,63,<@482247702311337985> I guess you are using Linux_ am I right ?
558440450294284292,Fendoran,73,so how does that even work_ so 2 command blocks on top of eachother right
558440625700077577,Fendoran,172,This one at the bottom with Repeating and Always ActiveNL```/scoreboard players add @p[scores={vex=1..}] money 2```NLNL```/scoreboard players remove @p[scores={vex=1..}] vex 1
558441131340333086,Sprinkles,138,You can use a repeating command block for the first_ and point that into an always active chain command block. They will execute together.
558441251305816085,Fendoran,73,do they have to be side by side or can they also be on top of each other?
558441691128791041,Fendoran,69,btw_ NL```/scoreboard objectives add creeper killed:creeper creeper```
558441711743795243,Fendoran,31,seem to not be working properly
558441862634012682,Fendoran,25,the problem is at the end
558441890534391839,Fendoran,23,with the "display name"
558441939381256193,OMSIN,372,<@482247702311337985> Please check:NLNLHave u restart the server_ if not pls try restart it.NLNLAre you hosting multiple server ? (Pls run 1 at once)NLNLHave you check the port forward config again ? (It may turned off my itself for some reason)NLNLAre u sure that the server is currently running at port 25565 ?NLNL... If these cannot help_ try restart your computer and try again.
558441961359540249,Sprinkles,110,Ah_ that's a JSON component. For simplicity's sake_ you can shorten that to `"creeper`" with quotes around it.
558442097418436609,Fendoran,18,ahh i need "" then
558442110022451245,Fendoran,3,but
558442120705212467,Sprinkles,95,And no_ command blocks can be in essentially any rotation as long as they point into each other
558442392567545859,Fendoran,180,Ok so wich of these oes into wich? first one purple and second one green?NL/scoreboard players add @p[scores={vex=1..}] money 2NL/scoreboard players remove @p[scores={vex=1..}] vex 1
558442466517319702,Sprinkles,59,Yep. if you did it the other way around_ it might not work.
558442561782677504,Fendoran,30,and set both to always active?
558442590601609229,Sprinkles,4,Yes.
558442743475470347,OMSIN,88,The green one need to be always active if you want it to always run with the purple one.
558442858030432257,OMSIN,65,The purple one you can place redstone to activate it when u need.
558442941920706570,OMSIN,69,It's okay to set it to always active if you decided to always run it.
558442950388875284,Fendoran,37,but it can also be always active yes?
558442974976016384,Sprinkles,12,It can_ yes.
558443028801519640,Fendoran,28,ok another dumb question inc
558443075832119306,Fendoran,50,how do i make them line in so perfectly as you did
558443156950220810,Sprinkles,39,They're rotational_ similar to pistons.
558443316237303818,OMSIN,38,The arrow points to u when u place it.
558443381424914453,Fendoran,20,ok gonna test it now
