ID,Author,Content Length,Content
558112657937399828,MysticZila,2,hi
558112658763808793,MEE6,62,Hey <@!492469115907473438>_ you just advanced to **level 1** !
558112729261670410,MysticZila,30,g night my fellow minecrafters
558113550480965653,Lulu,72,Hey How the heck do I download the Bedrock edtiton to my PC? windows 10.
558113703132790785,joey,43,you have to do it through the windows store
558113899308777472,Lulu,3,Oof
558113960247689246,Lulu,55,Does that cost money if I already have a mojand accoung
558115034086244363,Lulu,54,Im a idiot. SO APPARENTLY I ALREADY HAD BEDROCK ENGINE
558115712678363146,Lulu,17,wait confuzzlemnt
558115724531466252,Lulu,4,halp
558115914323853324,Lulu,113,it says I have ti log into a Xbox account???? 1. Im on a PC. 2. I already have full MC_ wth why is it doing this?
558116584556593185,Lulu,61,Also_ It wont even let me log in because I "Havent bought it"
558116758456631336,Lulu,98,We  have xbox live for my brothers Xbox so we have it but thats not helpful if i cant log in to it
558116998983450634,Lulu,60,I give up. I'll not be cross plateform playing w/ my brother
558116999658471434,MEE6,62,Hey <@!436621585882021891>_ you just advanced to **level 1** !
558117586072633345,ProfessorValko,434,<@436621585882021891> The version from the Microsoft Store must be purchased separately. If you purchased Java Edition (your Mojang Account) before October 2018_ you might have a free code you can use to get it for free. <https://help.mojang.com/customer/en/portal/articles/2064007-minecraft-for-windows-10 >NLNLOnce you download it_ sign in to the Xbox App on Windows 10 and then the game will sign into your XBL account automatically.
558117982903992320,★CosmicBlue★,256,will/is there a way to reset the updated textures?? i know i may seem picky seeing as they only updated recently_ but they’re a little off putting and id like to have an option to go back to the previous textures if possible <:snowgolem:425375090511970314>
558118000763338762,Lulu,62,Ok. YEs I got it before october 2018. Summer 2017 actually lol
558434029733543936,jcdees24,77,what skin is on the cover of the bedrock update holding a crossbow and shield
558447713033650186,despair bear,3,HOI
558447739734720524,despair bear,2,Hi
558449411244687360,Carlos Shinigami,3,Br?
558451545243385866,TheRedstoneScientist,148,I love that the first Minecraft achievement is still “Getting Wood” after all these years but you’d never get away with that in a Marketplace map xD
558453255500333056,Cib,99,Does the taking inventory achievement still exist. It's been so long since I've got the achievement
558455276169330696,AZUREstrand,89,If I have a problem with a specific marketplace item_ is this the place to post about it?
