ID,Content Length,Content
558801741655572483,1,🦌
558843603821002767,72,Kill La Kill episode 16 NLthat croquette detail <:LUL:529569462752641034>
558846670314536961,92,<@460557512266088458> im reminded of how many freeze frames this show hasNLalmost dezaki tier
558846848803274773,86,I'm basically taking screenshots of almost all pastel-chalked freeze frames in KLK now
558846934148972564,27,mpv player is good for this
558846953710944267,12,just press S
558847137014611978,13,its okay ally
558847143545405451,14,take your time
558847667611107369,22,I WANT TO SHINE ON YOU
558847811802759188,5,Ouch.
558847888357195786,56,my nee-san read a bit of that manga and otld me the same
558847989184069643,4,nice
558848050173313035,34,that elevates it to nice out of 10
558848083186679809,29,if there are niplpes involved
558848117856927744,4,>fix
558856603843952661,25,some anime only have 480p
558856655501262858,4,:DDD
558856690900926505,22,i watched '72 debilman
558856725059338243,28,now that's a good 480p anime
558856763076509712,28,why don't just say debiruman
558856872006778881,14,ARE WA DARE DA
558857275784298496,1,🤔
558857946851966976,30,only rance gets bedroom action
558857963901681666,21,stop watching romcoms
558858032314974219,14,forest action?
558858250213392396,33,<:konatathink:529569462505046027>
558858368731578368,49,https://www.youtube.com/watch?v=vTuOBXZ3upA this?
558858436838948895,15,4.185.465 views
558858439393148929,3,wew
558858461207855105,14,NIMU NIMU NIMU
558858625993539604,14,sounds amazing
558859729116594178,4,true
558859752290123813,36,you can also send them megumin dance
558859816865366052,31,fuwa-fuwa fuwa-fuwa fuwa-fuwari
558859935337676804,39,kuru-kuru kuru-kuru kuru-kuru mawaru no
