ID,Server,Channel,Content Length,Content
558428202557767700,r/teenagers,serious-personal,3,oml
558428211705544714,r/teenagers,serious-personal,6,people
558428263152615425,r/teenagers,serious-personal,0,
558428270299971606,r/teenagers,serious-personal,11,it happened
558428275626737676,r/teenagers,serious-personal,4,damn
558428286712152103,r/teenagers,serious-personal,11,im so happy
558428377682411535,r/teenagers,serious-personal,43,<@478358889658581002> everyone know my name
558428553557835787,r/teenagers,serious-personal,6,i wont
558428562018009109,r/teenagers,debates,2,ha
558428599544184833,r/teenagers,debates,19,theres a difference
558428643660005397,r/teenagers,debates,34,the nazi swastika is the other way
558428655085289492,r/teenagers,debates,19,faces the wrong way
558428710827458580,r/teenagers,debates,17,my granda had one
558429224462188555,r/teenagers,debates,2,ha
558429248478511136,r/teenagers,debates,24,smol is gonna get pissed
558429267722108948,r/teenagers,debates,19,i just recived news
558429424777691136,r/teenagers,debates,19,ill tell yall later
558429598514282497,r/teenagers,debates,1,^
558429645641482253,r/teenagers,debates,23,thick thighs save lives
558430693311381513,r/teenagers,debates,16,my conclusion is
558430701045809152,r/teenagers,debates,12,don't ban it
558430708096565259,r/teenagers,debates,11,regulate it
558430722608594946,r/teenagers,debates,14,canadian style
558811951153545226,r/teenagers,debates,4,lmao
558811961417269276,r/teenagers,debates,4,true
558813291141529600,r/teenagers,debates,2,oh
558813341158735873,r/teenagers,debates,38,kissinger is a great american statemen
558813404651847681,r/teenagers,debates,21,he's a great diplomat
558813575523598348,r/teenagers,debates,80,all yall hating on my boi kissinger but he's a really fucking effective diplomat
558814444977651714,r/teenagers,self,47,<@!274730724538449920> shit man dank sunglasses
558822223369207831,r/teenagers,debates,2,ha
558834193740595210,r/teenagers,debates,4,lmao
558834376738209832,r/teenagers,serious-personal-2,82,<@!229097310494261248> keep me entertained imma be stuck somewhere how have u been
558868548022173708,r/teenagers,debates,4,yeah
558868643824271390,r/teenagers,debates,24,but c'est la vie ma amie
558868656533274634,r/teenagers,debates,14,what can we do
558868769074839562,r/teenagers,debates,19,it's life my friend
558868824963678210,r/teenagers,debates,10,its french
558869003355947018,r/teenagers,debates,68,by the time we get to change society its not gonna effect us no more
558869010205376512,r/teenagers,debates,7,besides
558869062617268256,r/teenagers,debates,64,we need to work w the older generations on getting to that place
558869338074120202,r/teenagers,debates,4,yeah
558869362107351050,r/teenagers,debates,34,but we don't make the decisions rn
558869416897675265,r/teenagers,debates,52,i just came back from a business dinner w my parents
558869515442847755,r/teenagers,debates,67,where they discuss the future of construction in their asian market
558869533042147364,r/teenagers,debates,19,and let me tell you
558869577182871592,r/teenagers,debates,47,it was not very human or environmental friendly
558869605330976768,r/teenagers,debates,26,but its profitable as fuck
558869639917076490,r/teenagers,debates,29,we can't make those decisions
558869650516082698,r/teenagers,debates,7,not now
558869667968450560,r/teenagers,debates,22,and by the time we can
558869675333779466,r/teenagers,debates,13,it's too late
558870475523096578,r/teenagers,debates,8,no point
559096746605543491,r/teenagers,serious-personal,2,HA
559096794261225483,r/teenagers,serious-personal,5,dudes
559096801874018309,r/teenagers,serious-personal,12,i've done it
559096808983494666,r/teenagers,serious-personal,5,again
559096841195487241,r/teenagers,serious-personal,0,
559096846631305237,r/teenagers,serious-personal,2,ha
559096883092389889,r/teenagers,serious-personal,3,5/5
559100177818976257,r/teenagers,debates,54,<@388801706076667906> you eat ur banana w ur peel off?
559100896781271041,r/teenagers,debates,13,i was kidding
559101007401975875,r/teenagers,debates,11,i wear them
559101033486352388,r/teenagers,debates,7,i don't
559101925728190474,r/teenagers,debates,12,no you don't
559101935416901643,r/teenagers,debates,19,you just pay a fine
559101988508532736,r/teenagers,debates,9,¯\_(ツ)_/¯
559102022071091211,r/teenagers,debates,2,no
559102034310070292,r/teenagers,debates,9,thats not
559102057684926484,r/teenagers,debates,27,we are somewhat civilized..
559107132621062156,r/teenagers,debates,12,i've seen it
559107148030803979,r/teenagers,debates,24,both really fucking cool
559110963962576896,r/teenagers,debates,3,AHA
560285482626449438,r/teenagers,serious-personal-2,5,cause
560285515723833365,r/teenagers,serious-personal-2,13,i have offers
560285525118812162,r/teenagers,serious-personal-2,17,and i have to pic
