ID,Server,Channel,Content Length,Content
558777860777705502,r/teenagers,debates,71,talking climate change is inherently going to involve money and economy
558780213601763348,r/teenagers,debates,0,
558780217796329473,r/teenagers,debates,2,me
558780284729032704,r/teenagers,debates,10,thanks UwU
558780342434136113,r/teenagers,debates,49,part of my ideology is to turn all men into girls
558784385181286410,r/teenagers,debates,34,tbh its how stuff is phrased often
558784415774539796,r/teenagers,debates,40,many questions are phrased kinda weirdly
558784433768103946,r/teenagers,debates,30,or incredibly america specific
558784459944755220,r/teenagers,debates,48,or nonsensical like we must establish a monarchy
558787475611451394,r/teenagers,debates,20,they look like girls
558787558931300418,r/teenagers,debates,29,yeah but they look like girls
558787637780152323,r/teenagers,debates,0,
558787654590791700,r/teenagers,debates,40,does this look like a fucking man to you
558787662446592011,r/teenagers,debates,16,are you retarded
558787717417271307,r/teenagers,debates,66,tbh "are traps gay" is actually an unironcially interesting debate
558787740259581965,r/teenagers,debates,43,since it is what you believe vs what you do
558787797792718848,r/teenagers,debates,89,the belief is that you are fucking a girl_ and you are attracted based on it being a girl
558787847000424470,r/teenagers,debates,75,but having sex and doing with them is objectively a gay act since its 2 men
558787892722270262,r/teenagers,debates,43,unionically there is a debate to be had ngl
558788026327629844,r/teenagers,debates,50,Im sayin gits not gay becuase they look like girls
558788083496124416,r/teenagers,debates,26,that is not how traps work
558788128312393739,r/teenagers,debates,55,the point of a trap is that you are attracted to a girl
558788138265215006,r/teenagers,debates,30,who then turns out to be a man
558788154774126604,r/teenagers,debates,24,which makes you feel gay
558788162084798469,r/teenagers,debates,17,that's the appeal
558788174248280076,r/teenagers,debates,25,it's a humiliation fetish
558788207584739358,r/teenagers,debates,5,it is
558788216610619392,r/teenagers,debates,20,you get humilitiated
558788230271598595,r/teenagers,debates,21,thats the whole thing
558788298517118980,r/teenagers,debates,25,becuase women are gay lol
558788459980914689,r/teenagers,debates,33,because straight women dont exist
558788480289865728,r/teenagers,debates,36,otherwise_ why dont I have a gf lole
558789027994664960,r/teenagers,debates,35,traps have nothign to do with trans
558789066502701071,r/teenagers,debates,18,theyre not related
558789109032812607,r/teenagers,debates,24,traps are anime faggotry
558789127018119170,r/teenagers,debates,42,it's nothing to do with transgender people
558789524826882049,r/teenagers,debates,28,traps arent trans people tho
558789529729761293,r/teenagers,debates,4,like
558789535442534402,r/teenagers,debates,10,not at all
558789622608429084,r/teenagers,debates,20,based and wokepilled
558789844424196098,r/teenagers,debates,4,bruh
558789916654305301,r/teenagers,debates,67,thai prince emails you asking for a loan to pay off his trap feiths
558789999018115072,r/teenagers,debates,7,I doubt
558790012452339713,r/teenagers,debates,22,Thai has good food tho
558790163006750730,r/teenagers,debates,4,Yeah
558790169352994837,r/teenagers,debates,9,it's good
558790183802241047,r/teenagers,debates,32,a lot of asia has excelelnt food
558790189707689984,r/teenagers,debates,9,india too
558790199954636801,r/teenagers,debates,10,korean too
