ID,Server,Channel,Content Length,Content
559051292836626442,SAO: Memory Defrag,global-md,55,does anyone still got the pic with all the fce bosses ?
559051417227100176,SAO: Memory Defrag,global-md,12,i ll do ! ty
559051601495719936,SAO: Memory Defrag,global-md,26,thx <@!276815019512037377>
559051797365391370,SAO: Memory Defrag,global-md,80,btw is it possible to do under 19 or 19 sec without r5 and without UW kirito ? 😛
559051896782979093,SAO: Memory Defrag,global-md,2,>;
559052030107320345,SAO: Memory Defrag,global-md,38,who mee  ? <:shock:315824314257637376>
559052086235365386,SAO: Memory Defrag,global-md,3,idk
559052100814766092,SAO: Memory Defrag,global-md,17,what  s your name
559052108255592448,SAO: Memory Defrag,global-md,2,ig
559052221518708777,SAO: Memory Defrag,global-md,33,<@!276815019512037377>  name ig ?
559052386677686310,SAO: Memory Defrag,global-md,58,<@!276815019512037377>  <:SinonDisgust:402125890152300547>
559052418982346762,SAO: Memory Defrag,global-md,5,not u
559052428738166805,SAO: Memory Defrag,global-md,3,:))
