ID,Server,Channel,Content Length,Content
T-Series,general,4,sapm
560608344101093377,FlareTV - PewDiePie vs T-Series,general,35,?mute <@405556236923174912> 60 sapm
560608375432544260,FlareTV - PewDiePie vs T-Series,general,4,sapm
560950477823541258,FlareTV - PewDiePie vs T-Series,commands,7,!levels
560951165785866341,FlareTV - PewDiePie vs T-Series,general,30,i've triggered bart's laughter
560953291874369564,FlareTV - PewDiePie vs T-Series,commands,11,pls deposit
560954610362220575,FlareTV - PewDiePie vs T-Series,commands,8,pls blak
560954632197636135,FlareTV - PewDiePie vs T-Series,commands,8,pols bal
560954685994041364,FlareTV - PewDiePie vs T-Series,commands,7,pls bal
560954808975228928,FlareTV - PewDiePie vs T-Series,general,14,but im aethist
560954821046173717,FlareTV - PewDiePie vs T-Series,general,4,lmao
560955318658531380,FlareTV - PewDiePie vs T-Series,commands,16,pls withdraw all
560955356314992645,FlareTV - PewDiePie vs T-Series,commands,36,pls give <@!549190695806697487> 4755
560955373708902422,FlareTV - PewDiePie vs T-Series,commands,1,b
560955380348485652,FlareTV - PewDiePie vs T-Series,commands,4,FUCK
560955402309730304,FlareTV - PewDiePie vs T-Series,commands,1,o
560955412971520023,FlareTV - PewDiePie vs T-Series,commands,1,b
560955447004233728,FlareTV - PewDiePie vs T-Series,commands,1,o
560955463227932682,FlareTV - PewDiePie vs T-Series,commands,1,o
560955493925912587,FlareTV - PewDiePie vs T-Series,commands,1,o
560955555007430667,FlareTV - PewDiePie vs T-Series,commands,12,I WANT MONEY
560955779063218177,FlareTV - PewDiePie vs T-Series,commands,35,pls give <@!549190695806697487> 288
560956456980185101,FlareTV - PewDiePie vs T-Series,commands,12,I WANT MONEY
560962463680561193,FlareTV - PewDiePie vs T-Series,commands,33,pls invert <@!285835383374348289>
560962848566804480,FlareTV - PewDiePie vs T-Series,commands,33,pls invert <@!549190695806697487>
560963529230778368,FlareTV - PewDiePie vs T-Series,commands,33,pls invert <@!478791798345433088>
560963597576962069,FlareTV - PewDiePie vs T-Series,general,0,
560963753290498063,FlareTV - PewDiePie vs T-Series,general,2,NO
560963759867428865,FlareTV - PewDiePie vs T-Series,general,4,STOP
560963768520278046,FlareTV - PewDiePie vs T-Series,general,6,PLEASE
