ID,Channel,Content Length,Content
558849139874594817,pewdiepie-vs-tseries,62,Ooo our king is back on his throne_ 43 thousand sub difference
558849432620367874,pewdiepie-vs-tseries,11,yes you are
558849457417093122,pewdiepie-vs-tseries,17,Pewds is the king
559046010924433439,pewdiepie-vs-tseries,54,What do you think_ who is going to win? I bet on Pewds
559046261018198038,pewdiepie-vs-tseries,3,Lol
559046316458639384,pewdiepie-vs-tseries,23,~~Moto Moto likes you~~
559049397397356575,pewdiepie-vs-tseries,21,Omae wa mou shindeiru
559050459617296425,pewdiepie-vs-tseries,60,Its not even true_ they are lying to make Pewdiepie look bad
559057032146190356,pewdiepie-vs-tseries,39,I hate how Youtube is on T series' side
559057171564986409,pewdiepie-vs-tseries,10,Dont spamm
